dataset,tool,cell_id,cell_label,count,percentage_of_total
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002144,EC general capillary,48,0.007654281613777707
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000913,CD8 T cells,40,0.006378568011481423
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,32,0.005102854409185138
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000165,Neuroendocrine,32,0.005102854409185138
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0010003,AT0,29,0.004624461808324031
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033023,SMG duct,27,0.00430553340774996
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,25,0.003986605007175889
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,24,0.003827140806888854
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,14,0.002232498804018498
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,11,0.001754106203157391
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033005,SMG serous (bronchial),11,0.001754106203157391
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,10,0.001594642002870356
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002394,DC1,8,0.001275713602296284
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033022,SMG mucous,8,0.001275713602296284
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),8,0.001275713602296284
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,8,0.001275713602296284
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000037,Hematopoietic stem cells,7,0.001116249402009249
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002075,Tuft,7,0.001116249402009249
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0005006,Ionocyte,7,0.001116249402009249
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,6,9.567852017222134E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,6,9.567852017222134E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000313,SMG serous (nasal),4,6.378568011481422E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000084,T cells proliferating,2,3.189284005740711E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000491,Mesothelium,2,3.189284005740711E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_4023054,Subpleural fibroblasts,1,1.594642002870355E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,celltypist,http://purl.obolibrary.org/obo/CL_0019003,Goblet (bronchial),1,1.594642002870355E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2787,0.4444267261999681
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,856,0.1365013554457024
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,501,0.07989156434380482
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",436,0.0695263913251475
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,355,0.05660979110189762
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,274,0.04369319087864774
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,140,0.02232498804018498
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,128,0.02041141763674055
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,112,0.01785999043214798
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,93,0.01483017062669431
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,93,0.01483017062669431
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,75,0.01195981502152767
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,59,0.009408387816935098
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,52,0.00829213841492585
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,51,0.008132674214638813
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",46,0.007335353213203635
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,45,0.0071758890129166
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,35,0.005581247010046244
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,33,0.005262318609472173
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory goblet cell,29,0.004624461808324031
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,20,0.003189284005740711
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,14,0.002232498804018498
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,13,0.002073034603731462
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",7,0.001116249402009249
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,5,7.973210014351779E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_4028006,adventitial cell,3,4.783926008611067E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,3,4.783926008611067E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",2,3.189284005740711E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,2,3.189284005740711E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,1,1.594642002870355E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,1,1.594642002870355E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002062,AT1,353,0.1985376827896513
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002063,AT2,278,0.156355455568054
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000625,CD8 T cells,194,0.109111361079865
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,158,0.08886389201349831
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028002,EC general capillary,151,0.08492688413948256
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,145,0.08155230596175478
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000624,CD4 T cells,105,0.05905511811023622
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M��,68,0.03824521934758155
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,60,0.03374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0009086,Lymphatic EC differentiating,49,0.02755905511811024
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,37,0.02080989876265467
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cells,35,0.01968503937007874
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002399,DC2,33,0.01856017997750281
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002145,Multiciliated (non-nasal),32,0.01799775028121485
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_1001568,EC arterial,11,0.006186726659167604
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M�� perivascular,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0009089,Pericytes,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000158,Club (nasal),6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4033008,EC venous systemic,3,0.001687289088863892
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002063,AT2,341,0.1917885264341957
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4 T cells,252,0.1417322834645669
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,203,0.1141732283464567
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002062,AT1,180,0.1012373453318335
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1001603,Monocyte-derived Mph,179,0.1006749156355456
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,75,0.0421822272215973
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,73,0.04105736782902137
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC differentiating,57,0.03205849268841394
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0005012,Multiciliated (nasal),49,0.02755905511811024
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,33,0.01856017997750281
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002144,EC general capillary,29,0.01631046119235096
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,28,0.01574803149606299
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000913,CD8 T cells,26,0.01462317210348706
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002399,DC2,25,0.0140607424071991
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0019001,pre-TB secretory,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cells,22,0.01237345331833521
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,17,0.009561304836895388
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000158,Club (nasal),16,0.008998875140607425
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000413,EC arterial,16,0.008998875140607425
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,13,0.007311586051743532
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000623,NK cells,9,0.005061867266591676
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000312,Goblet (subsegmental),9,0.005061867266591676
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000669,Pericytes,9,0.005061867266591676
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0010003,AT0,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,7,0.003937007874015748
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),7,0.003937007874015748
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000414,EC venous systemic,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,4,0.002249718785151856
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,3,0.001687289088863892
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,2,0.001124859392575928
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,2,0.001124859392575928
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002394,DC1,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000165,Neuroendocrine,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,341,0.1917885264341957
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",310,0.1743532058492688
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,270,0.1518560179977503
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,219,0.1231721034870641
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,185,0.1040494938132733
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,74,0.04161979752530934
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,46,0.02587176602924635
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,42,0.02362204724409449
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,41,0.02305961754780652
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,40,0.02249718785151856
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,32,0.01799775028121485
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",28,0.01574803149606299
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,28,0.01574803149606299
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",24,0.01349831271091114
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,17,0.009561304836895388
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,15,0.00843644544431946
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,15,0.00843644544431946
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,9,0.005061867266591676
