sex,organ,as_label,cell_label,dataset_count,cell_id,mean_cell_count,cell_count
Female,VHMHeart,right cardiac atrium,CD8+T_cytox,2,http://purl.obolibrary.org/obo/CL_0000794,6.5,39
Female,VHMHeart,right cardiac atrium,CD8+T_em,2,http://purl.obolibrary.org/obo/CL_0000913,8.5,51
Female,VHMHeart,right cardiac atrium,CD8+T_te,1,http://purl.obolibrary.org/obo/CL_0001050,3,9
Female,VHMHeart,right cardiac atrium,CD8+T_trans,2,http://purl.obolibrary.org/obo/CL_0000625,13,78
Female,VHMHeart,right cardiac atrium,Capillary Endothelial,2,http://purl.obolibrary.org/obo/CL_0002144,1205.5,7233
Female,VHMHeart,right cardiac atrium,DC,2,http://purl.obolibrary.org/obo/CL_0000451,37,222
Female,VHMHeart,right cardiac atrium,EC10_CMC-like,1,http://purl.obolibrary.org/obo/CL_0000115,26,78
Female,VHMHeart,right cardiac atrium,EC1_cap,2,http://purl.obolibrary.org/obo/CL_0002144,1031,6186
Female,VHMHeart,right cardiac atrium,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,22,66
Female,VHMHeart,right cardiac atrium,EC5_art,2,http://purl.obolibrary.org/obo/CL_1000413,500,3000
Female,VHMHeart,right cardiac atrium,EC6_ven,2,http://purl.obolibrary.org/obo/CL_0002543,894,5364
Female,VHMHeart,right cardiac atrium,EC7_endocardial,2,http://purl.obolibrary.org/obo/CL_0002350,114.5,687
Female,VHMHeart,right cardiac atrium,EC8_ln,2,http://purl.obolibrary.org/obo/CL_0002138,207.5,1245
Female,VHMHeart,right cardiac atrium,Endocardial,2,http://purl.obolibrary.org/obo/CL_0002350,110.5,663
Female,VHMHeart,right cardiac atrium,Endothelial,2,http://purl.obolibrary.org/obo/CL_0000115,4.5,27
Female,VHMHeart,right cardiac atrium,FB2,1,http://purl.obolibrary.org/obo/CL_0000057,3593,10779
Female,VHMHeart,right cardiac atrium,FB6,1,http://purl.obolibrary.org/obo/CL_0000057,3023,9069
Female,VHMHeart,right cardiac atrium,Fibroblast,2,http://purl.obolibrary.org/obo/CL_0000057,3307,19842
Female,VHMHeart,right cardiac atrium,ILC,2,http://purl.obolibrary.org/obo/CL_0001065,2,12
Female,VHMHeart,right cardiac atrium,LYVE1+IGF1+MP,2,http://purl.obolibrary.org/obo/CL_0000235,1257,7542
Female,VHMHeart,right cardiac atrium,Lymphatic Endothelial,2,http://purl.obolibrary.org/obo/CL_0002138,210.5,1263
Female,VHMHeart,right cardiac atrium,MAIT-like,2,http://purl.obolibrary.org/obo/CL_0000791,3.5,21
Female,VHMHeart,right cardiac atrium,Macrophage,2,http://purl.obolibrary.org/obo/CL_0000235,1052,6312
Female,VHMHeart,right cardiac atrium,Mast,2,http://purl.obolibrary.org/obo/CL_0000097,30,360
Female,VHMHeart,right cardiac atrium,Meso,1,http://purl.obolibrary.org/obo/CL_0000077,5,15
Female,VHMHeart,right cardiac atrium,Mesothelial,1,http://purl.obolibrary.org/obo/CL_0000077,2,6
Female,VHMHeart,right cardiac atrium,Monocyte/cDC,2,http://purl.obolibrary.org/obo/CL_0011031,412,2472
Female,VHMHeart,right cardiac atrium,NC1_glial,1,http://purl.obolibrary.org/obo/CL_0010020,134,402
Female,VHMHeart,right cardiac atrium,NC2_glial_NGF+,1,http://purl.obolibrary.org/obo/CL_0010020,106,318
Female,VHMHeart,right cardiac atrium,NK,2,http://purl.obolibrary.org/obo/CL_0000623,111,666
Female,VHMHeart,right cardiac atrium,NK_CD16hi,2,http://purl.obolibrary.org/obo/CL_0000939,76,456
Female,VHMHeart,right cardiac atrium,NK_CD56hi,2,http://purl.obolibrary.org/obo/CL_0000938,13.5,81
Female,VHMHeart,right cardiac atrium,Neuronal,2,http://purl.obolibrary.org/obo/CL_0002573,109.5,657
Female,VHMHeart,right cardiac atrium,Neut,1,http://purl.obolibrary.org/obo/CL_0000775,1,3
Female,VHMHeart,right cardiac atrium,PC4_CMC-like,2,http://purl.obolibrary.org/obo/CL_0000669,629.5,3777
Female,VHMHeart,right cardiac atrium,Pericyte,2,http://purl.obolibrary.org/obo/CL_0000669,655,3930
Female,VHMHeart,right cardiac atrium,Purkinje_cell,1,http://purl.obolibrary.org/obo/CL_0002068,1,3
Female,VHMHeart,right cardiac atrium,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,3
Female,VHMHeart,right cardiac atrium,SMC1_basic,2,http://purl.obolibrary.org/obo/CL_0000359,257.5,1545
Female,VHMHeart,right cardiac atrium,Smooth Muscle,2,http://purl.obolibrary.org/obo/CL_0000192,230,1380
Female,VHMHeart,right cardiac atrium,T,2,http://purl.obolibrary.org/obo/CL_0000084,81.5,489
Female,VHMHeart,right cardiac atrium,T/NK_cycling,1,http://purl.obolibrary.org/obo/CL_0000814,1,3
Female,VHMHeart,right cardiac atrium,Venous Endothelial,2,http://purl.obolibrary.org/obo/CL_1000414,875,5250
Female,VHMHeart,right cardiac atrium,Ventricular Cardiomycoyte,2,http://purl.obolibrary.org/obo/CL_0002131,3364,20184
Female,VHMHeart,right cardiac atrium,aCM4,2,http://purl.obolibrary.org/obo/CL_0002129,11.5,69
Female,VHMHeart,right cardiac atrium,vCM1,1,http://purl.obolibrary.org/obo/CL_0002131,2875,8625
Female,VHMHeart,right cardiac atrium,vCM4,1,http://purl.obolibrary.org/obo/CL_0002131,3824,11472
Male,VHFHeart,heart left ventricle,Adip1,1,http://purl.obolibrary.org/obo/CL_0000136,28,28
Male,VHFHeart,heart left ventricle,Adipocyte,1,http://purl.obolibrary.org/obo/CL_0000136,178,178
Male,VHFHeart,heart left ventricle,Arterial Endothelial,1,http://purl.obolibrary.org/obo/CL_1000413,747,747
Male,VHFHeart,heart left ventricle,Atrial Cardiomyocyte,1,http://purl.obolibrary.org/obo/CL_0002129,431,431
Male,VHFHeart,heart left ventricle,B,1,http://purl.obolibrary.org/obo/CL_0000236,2007.5,4015
Male,VHFHeart,heart left ventricle,B_plasma,1,http://purl.obolibrary.org/obo/CL_0000786,2,2
Male,VHFHeart,heart left ventricle,CD14+Mo,1,http://purl.obolibrary.org/obo/CL_0002057,90,90
Male,VHFHeart,heart left ventricle,CD16+Mo,1,http://purl.obolibrary.org/obo/CL_0002396,207,207
Male,VHFHeart,heart left ventricle,CD4+T_act,1,http://purl.obolibrary.org/obo/CL_0001043,22,22
Male,VHFHeart,heart left ventricle,CD4+T_naive,1,http://purl.obolibrary.org/obo/CL_0000895,209,209
Male,VHFHeart,heart left ventricle,CD8+T_cytox,1,http://purl.obolibrary.org/obo/CL_0000794,8,8
Male,VHFHeart,heart left ventricle,CD8+T_em,1,http://purl.obolibrary.org/obo/CL_0000913,17,17
Male,VHFHeart,heart left ventricle,CD8+T_trans,1,http://purl.obolibrary.org/obo/CL_0000625,215,215
Male,VHFHeart,heart left ventricle,Capillary Endothelial,1,http://purl.obolibrary.org/obo/CL_0002144,1393,1393
Male,VHFHeart,heart left ventricle,DC,1,http://purl.obolibrary.org/obo/CL_0000451,93,93
Male,VHFHeart,heart left ventricle,EC1_cap,1,http://purl.obolibrary.org/obo/CL_0002144,8097,8097
Male,VHFHeart,heart left ventricle,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,73,73
Male,VHFHeart,heart left ventricle,EC5_art,1,http://purl.obolibrary.org/obo/CL_1000413,50,50
Male,VHFHeart,heart left ventricle,EC6_ven,1,http://purl.obolibrary.org/obo/CL_0002543,403,403
Male,VHFHeart,heart left ventricle,EC7_endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,43,43
Male,VHFHeart,heart left ventricle,EC8_ln,1,http://purl.obolibrary.org/obo/CL_0002138,88,88
Male,VHFHeart,heart left ventricle,Endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,245,245
Male,VHFHeart,heart left ventricle,Endothelial,1,http://purl.obolibrary.org/obo/CL_0000115,16,16
Male,VHFHeart,heart left ventricle,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,7414,7414
Male,VHFHeart,heart left ventricle,Fibroblast,1,http://purl.obolibrary.org/obo/CL_0000057,11705,11705
Male,VHFHeart,heart left ventricle,LYVE1+IGF1+MP,1,http://purl.obolibrary.org/obo/CL_0000235,2922,2922
Male,VHFHeart,heart left ventricle,Lymphatic Endothelial,1,http://purl.obolibrary.org/obo/CL_0002138,230,230
Male,VHFHeart,heart left ventricle,MAIT-like,1,http://purl.obolibrary.org/obo/CL_0000791,2,2
Male,VHFHeart,heart left ventricle,Macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,1501,1501
Male,VHFHeart,heart left ventricle,Mast,1,http://purl.obolibrary.org/obo/CL_0000097,140,280
Male,VHFHeart,heart left ventricle,Mesothelial,1,http://purl.obolibrary.org/obo/CL_0000077,305,305
Male,VHFHeart,heart left ventricle,Monocyte/cDC,1,http://purl.obolibrary.org/obo/CL_0011031,2015,2015
Male,VHFHeart,heart left ventricle,NC1_glial,1,http://purl.obolibrary.org/obo/CL_0010020,52,52
Male,VHFHeart,heart left ventricle,NK,1,http://purl.obolibrary.org/obo/CL_0000623,491,491
Male,VHFHeart,heart left ventricle,NK_CD16hi,1,http://purl.obolibrary.org/obo/CL_0000939,78,78
Male,VHFHeart,heart left ventricle,NK_CD56hi,1,http://purl.obolibrary.org/obo/CL_0000938,20,20
Male,VHFHeart,heart left ventricle,Neuronal,1,http://purl.obolibrary.org/obo/CL_0002573,141,141
Male,VHFHeart,heart left ventricle,PC1_vent,1,http://purl.obolibrary.org/obo/CL_0000669,35755,35755
Male,VHFHeart,heart left ventricle,Pericyte,1,http://purl.obolibrary.org/obo/CL_0000669,1487,1487
Male,VHFHeart,heart left ventricle,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,1
Male,VHFHeart,heart left ventricle,SMC1_basic,1,http://purl.obolibrary.org/obo/CL_0000359,55,55
Male,VHFHeart,heart left ventricle,Smooth Muscle,1,http://purl.obolibrary.org/obo/CL_0000192,495,495
Male,VHFHeart,heart left ventricle,T,1,http://purl.obolibrary.org/obo/CL_0000084,514,514
Male,VHFHeart,heart left ventricle,Venous Endothelial,1,http://purl.obolibrary.org/obo/CL_1000414,798,798
Male,VHFHeart,heart left ventricle,Ventricular Cardiomycoyte,1,http://purl.obolibrary.org/obo/CL_0002131,33410,33410
Male,VHFHeart,heart left ventricle,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,841,841
Male,VHFHeart,heart left ventricle,vCM1,1,http://purl.obolibrary.org/obo/CL_0002131,3514,3514
Male,VHFHeart,heart right ventricle,Adip1,1,http://purl.obolibrary.org/obo/CL_0000136,28,28
Male,VHFHeart,heart right ventricle,Adipocyte,1,http://purl.obolibrary.org/obo/CL_0000136,178,178
Male,VHFHeart,heart right ventricle,Arterial Endothelial,1,http://purl.obolibrary.org/obo/CL_1000413,747,747
Male,VHFHeart,heart right ventricle,Atrial Cardiomyocyte,1,http://purl.obolibrary.org/obo/CL_0002129,431,431
Male,VHFHeart,heart right ventricle,B,1,http://purl.obolibrary.org/obo/CL_0000236,2007.5,4015
Male,VHFHeart,heart right ventricle,B_plasma,1,http://purl.obolibrary.org/obo/CL_0000786,2,2
Male,VHFHeart,heart right ventricle,CD14+Mo,1,http://purl.obolibrary.org/obo/CL_0002057,90,90
Male,VHFHeart,heart right ventricle,CD16+Mo,1,http://purl.obolibrary.org/obo/CL_0002396,207,207
Male,VHFHeart,heart right ventricle,CD4+T_act,1,http://purl.obolibrary.org/obo/CL_0001043,22,22
Male,VHFHeart,heart right ventricle,CD4+T_naive,1,http://purl.obolibrary.org/obo/CL_0000895,209,209
Male,VHFHeart,heart right ventricle,CD8+T_cytox,1,http://purl.obolibrary.org/obo/CL_0000794,8,8
Male,VHFHeart,heart right ventricle,CD8+T_em,1,http://purl.obolibrary.org/obo/CL_0000913,17,17
Male,VHFHeart,heart right ventricle,CD8+T_trans,1,http://purl.obolibrary.org/obo/CL_0000625,215,215
Male,VHFHeart,heart right ventricle,Capillary Endothelial,1,http://purl.obolibrary.org/obo/CL_0002144,1393,1393
Male,VHFHeart,heart right ventricle,DC,1,http://purl.obolibrary.org/obo/CL_0000451,93,93
Male,VHFHeart,heart right ventricle,EC1_cap,1,http://purl.obolibrary.org/obo/CL_0002144,8097,8097
Male,VHFHeart,heart right ventricle,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,73,73
Male,VHFHeart,heart right ventricle,EC5_art,1,http://purl.obolibrary.org/obo/CL_1000413,50,50
Male,VHFHeart,heart right ventricle,EC6_ven,1,http://purl.obolibrary.org/obo/CL_0002543,403,403
Male,VHFHeart,heart right ventricle,EC7_endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,43,43
Male,VHFHeart,heart right ventricle,EC8_ln,1,http://purl.obolibrary.org/obo/CL_0002138,88,88
Male,VHFHeart,heart right ventricle,Endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,245,245
Male,VHFHeart,heart right ventricle,Endothelial,1,http://purl.obolibrary.org/obo/CL_0000115,16,16
Male,VHFHeart,heart right ventricle,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,7414,7414
Male,VHFHeart,heart right ventricle,Fibroblast,1,http://purl.obolibrary.org/obo/CL_0000057,11705,11705
Male,VHFHeart,heart right ventricle,LYVE1+IGF1+MP,1,http://purl.obolibrary.org/obo/CL_0000235,2922,2922
Male,VHFHeart,heart right ventricle,Lymphatic Endothelial,1,http://purl.obolibrary.org/obo/CL_0002138,230,230
Male,VHFHeart,heart right ventricle,MAIT-like,1,http://purl.obolibrary.org/obo/CL_0000791,2,2
Male,VHFHeart,heart right ventricle,Macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,1501,1501
Male,VHFHeart,heart right ventricle,Mast,1,http://purl.obolibrary.org/obo/CL_0000097,140,280
Male,VHFHeart,heart right ventricle,Mesothelial,1,http://purl.obolibrary.org/obo/CL_0000077,305,305
Male,VHFHeart,heart right ventricle,Monocyte/cDC,1,http://purl.obolibrary.org/obo/CL_0011031,2015,2015
Male,VHFHeart,heart right ventricle,NC1_glial,1,http://purl.obolibrary.org/obo/CL_0010020,52,52
Male,VHFHeart,heart right ventricle,NK,1,http://purl.obolibrary.org/obo/CL_0000623,491,491
Male,VHFHeart,heart right ventricle,NK_CD16hi,1,http://purl.obolibrary.org/obo/CL_0000939,78,78
Male,VHFHeart,heart right ventricle,NK_CD56hi,1,http://purl.obolibrary.org/obo/CL_0000938,20,20
Male,VHFHeart,heart right ventricle,Neuronal,1,http://purl.obolibrary.org/obo/CL_0002573,141,141
Male,VHFHeart,heart right ventricle,PC1_vent,1,http://purl.obolibrary.org/obo/CL_0000669,35755,35755
Male,VHFHeart,heart right ventricle,Pericyte,1,http://purl.obolibrary.org/obo/CL_0000669,1487,1487
Male,VHFHeart,heart right ventricle,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,1
Male,VHFHeart,heart right ventricle,SMC1_basic,1,http://purl.obolibrary.org/obo/CL_0000359,55,55
Male,VHFHeart,heart right ventricle,Smooth Muscle,1,http://purl.obolibrary.org/obo/CL_0000192,495,495
Male,VHFHeart,heart right ventricle,T,1,http://purl.obolibrary.org/obo/CL_0000084,514,514
Male,VHFHeart,heart right ventricle,Venous Endothelial,1,http://purl.obolibrary.org/obo/CL_1000414,798,798
Male,VHFHeart,heart right ventricle,Ventricular Cardiomycoyte,1,http://purl.obolibrary.org/obo/CL_0002131,33410,33410
Male,VHFHeart,heart right ventricle,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,841,841
Male,VHFHeart,heart right ventricle,vCM1,1,http://purl.obolibrary.org/obo/CL_0002131,3514,3514
Male,VHFHeart,interventricular septum,Adip1,1,http://purl.obolibrary.org/obo/CL_0000136,28,28
Male,VHFHeart,interventricular septum,Adipocyte,1,http://purl.obolibrary.org/obo/CL_0000136,178,178
Male,VHFHeart,interventricular septum,Arterial Endothelial,1,http://purl.obolibrary.org/obo/CL_1000413,747,747
Male,VHFHeart,interventricular septum,Atrial Cardiomyocyte,1,http://purl.obolibrary.org/obo/CL_0002129,431,431
Male,VHFHeart,interventricular septum,B,1,http://purl.obolibrary.org/obo/CL_0000236,2007.5,4015
Male,VHFHeart,interventricular septum,B_plasma,1,http://purl.obolibrary.org/obo/CL_0000786,2,2
Male,VHFHeart,interventricular septum,CD14+Mo,1,http://purl.obolibrary.org/obo/CL_0002057,90,90
Male,VHFHeart,interventricular septum,CD16+Mo,1,http://purl.obolibrary.org/obo/CL_0002396,207,207
Male,VHFHeart,interventricular septum,CD4+T_act,1,http://purl.obolibrary.org/obo/CL_0001043,22,22
Male,VHFHeart,interventricular septum,CD4+T_naive,1,http://purl.obolibrary.org/obo/CL_0000895,209,209
Male,VHFHeart,interventricular septum,CD8+T_cytox,1,http://purl.obolibrary.org/obo/CL_0000794,8,8
Male,VHFHeart,interventricular septum,CD8+T_em,1,http://purl.obolibrary.org/obo/CL_0000913,17,17
Male,VHFHeart,interventricular septum,CD8+T_trans,1,http://purl.obolibrary.org/obo/CL_0000625,215,215
Male,VHFHeart,interventricular septum,Capillary Endothelial,1,http://purl.obolibrary.org/obo/CL_0002144,1393,1393
Male,VHFHeart,interventricular septum,DC,1,http://purl.obolibrary.org/obo/CL_0000451,93,93
Male,VHFHeart,interventricular septum,EC1_cap,1,http://purl.obolibrary.org/obo/CL_0002144,8097,8097
Male,VHFHeart,interventricular septum,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,73,73
Male,VHFHeart,interventricular septum,EC5_art,1,http://purl.obolibrary.org/obo/CL_1000413,50,50
Male,VHFHeart,interventricular septum,EC6_ven,1,http://purl.obolibrary.org/obo/CL_0002543,403,403
Male,VHFHeart,interventricular septum,EC7_endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,43,43
Male,VHFHeart,interventricular septum,EC8_ln,1,http://purl.obolibrary.org/obo/CL_0002138,88,88
Male,VHFHeart,interventricular septum,Endocardial,1,http://purl.obolibrary.org/obo/CL_0002350,245,245
Male,VHFHeart,interventricular septum,Endothelial,1,http://purl.obolibrary.org/obo/CL_0000115,16,16
Male,VHFHeart,interventricular septum,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,7414,7414
Male,VHFHeart,interventricular septum,Fibroblast,1,http://purl.obolibrary.org/obo/CL_0000057,11705,11705
Male,VHFHeart,interventricular septum,LYVE1+IGF1+MP,1,http://purl.obolibrary.org/obo/CL_0000235,2922,2922
Male,VHFHeart,interventricular septum,Lymphatic Endothelial,1,http://purl.obolibrary.org/obo/CL_0002138,230,230
Male,VHFHeart,interventricular septum,MAIT-like,1,http://purl.obolibrary.org/obo/CL_0000791,2,2
Male,VHFHeart,interventricular septum,Macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,1501,1501
Male,VHFHeart,interventricular septum,Mast,1,http://purl.obolibrary.org/obo/CL_0000097,140,280
Male,VHFHeart,interventricular septum,Mesothelial,1,http://purl.obolibrary.org/obo/CL_0000077,305,305
Male,VHFHeart,interventricular septum,Monocyte/cDC,1,http://purl.obolibrary.org/obo/CL_0011031,2015,2015
Male,VHFHeart,interventricular septum,NC1_glial,1,http://purl.obolibrary.org/obo/CL_0010020,52,52
Male,VHFHeart,interventricular septum,NK,1,http://purl.obolibrary.org/obo/CL_0000623,491,491
Male,VHFHeart,interventricular septum,NK_CD16hi,1,http://purl.obolibrary.org/obo/CL_0000939,78,78
Male,VHFHeart,interventricular septum,NK_CD56hi,1,http://purl.obolibrary.org/obo/CL_0000938,20,20
Male,VHFHeart,interventricular septum,Neuronal,1,http://purl.obolibrary.org/obo/CL_0002573,141,141
Male,VHFHeart,interventricular septum,PC1_vent,1,http://purl.obolibrary.org/obo/CL_0000669,35755,35755
Male,VHFHeart,interventricular septum,Pericyte,1,http://purl.obolibrary.org/obo/CL_0000669,1487,1487
Male,VHFHeart,interventricular septum,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,1
Male,VHFHeart,interventricular septum,SMC1_basic,1,http://purl.obolibrary.org/obo/CL_0000359,55,55
Male,VHFHeart,interventricular septum,Smooth Muscle,1,http://purl.obolibrary.org/obo/CL_0000192,495,495
Male,VHFHeart,interventricular septum,T,1,http://purl.obolibrary.org/obo/CL_0000084,514,514
Male,VHFHeart,interventricular septum,Venous Endothelial,1,http://purl.obolibrary.org/obo/CL_1000414,798,798
Male,VHFHeart,interventricular septum,Ventricular Cardiomycoyte,1,http://purl.obolibrary.org/obo/CL_0002131,33410,33410
Male,VHFHeart,interventricular septum,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,841,841
Male,VHFHeart,interventricular septum,vCM1,1,http://purl.obolibrary.org/obo/CL_0002131,3514,3514
Male,VHMHeart,heart left ventricle,AVN_P_cell,1,http://purl.obolibrary.org/obo/CL_0002072,1,7
Male,VHMHeart,heart left ventricle,Adip1,24,http://purl.obolibrary.org/obo/CL_0000136,38.90625,3735
Male,VHMHeart,heart left ventricle,Adip2,9,http://purl.obolibrary.org/obo/CL_0000136,14.35087719298245614035,818
Male,VHMHeart,heart left ventricle,Adip4,3,http://purl.obolibrary.org/obo/CL_0000136,33.44444444444444444444,301
Male,VHMHeart,heart left ventricle,Adipocyte,29,http://purl.obolibrary.org/obo/CL_0000136,58.22123893805309734513,6579
Male,VHMHeart,heart left ventricle,Arterial Endothelial,35,http://purl.obolibrary.org/obo/CL_1000413,123.21290322580645161290,19098
Male,VHMHeart,heart left ventricle,Atrial Cardiomyocyte,25,http://purl.obolibrary.org/obo/CL_0002129,44.08247422680412371134,4276
Male,VHMHeart,heart left ventricle,B,34,http://purl.obolibrary.org/obo/CL_0000236,250.27106227106227106227,68324
Male,VHMHeart,heart left ventricle,B_plasma,25,http://purl.obolibrary.org/obo/CL_0000786,3.32110091743119266055,362
Male,VHMHeart,heart left ventricle,CD14+Mo,28,http://purl.obolibrary.org/obo/CL_0002057,72.5,8555
Male,VHMHeart,heart left ventricle,CD16+Mo,36,http://purl.obolibrary.org/obo/CL_0002396,53.00617283950617283951,8587
Male,VHMHeart,heart left ventricle,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,3,42
Male,VHMHeart,heart left ventricle,CD4+T_Th1,11,http://purl.obolibrary.org/obo/CL_0000545,2.30508474576271186441,136
Male,VHMHeart,heart left ventricle,CD4+T_Th17,2,http://purl.obolibrary.org/obo/CL_0000899,1.5,21
Male,VHMHeart,heart left ventricle,CD4+T_Th2,14,http://purl.obolibrary.org/obo/CL_0000546,2.64705882352941176471,180
Male,VHMHeart,heart left ventricle,CD4+T_act,34,http://purl.obolibrary.org/obo/CL_0001043,13.86486486486486486486,2052
Male,VHMHeart,heart left ventricle,CD4+T_naive,34,http://purl.obolibrary.org/obo/CL_0000895,47.41216216216216216216,7017
Male,VHMHeart,heart left ventricle,CD4+T_reg,11,http://purl.obolibrary.org/obo/CL_0000792,1.64615384615384615385,107
Male,VHMHeart,heart left ventricle,CD8+T_cytox,32,http://purl.obolibrary.org/obo/CL_0000794,33.85074626865671641791,4536
Male,VHMHeart,heart left ventricle,CD8+T_em,34,http://purl.obolibrary.org/obo/CL_0000913,14.02702702702702702703,2076
Male,VHMHeart,heart left ventricle,CD8+T_te,28,http://purl.obolibrary.org/obo/CL_0001050,32,3776
Male,VHMHeart,heart left ventricle,CD8+T_trans,35,http://purl.obolibrary.org/obo/CL_0000625,39.48387096774193548387,6120
Male,VHMHeart,heart left ventricle,Capillary Endothelial,36,http://purl.obolibrary.org/obo/CL_0002144,1609.24691358024691358025,260698
Male,VHMHeart,heart left ventricle,DC,33,http://purl.obolibrary.org/obo/CL_0000451,10.97163120567375886525,1547
Male,VHMHeart,heart left ventricle,EC10_CMC-like,7,http://purl.obolibrary.org/obo/CL_0000115,73.24324324324324324324,2710
Male,VHMHeart,heart left ventricle,EC1_cap,27,http://purl.obolibrary.org/obo/CL_0002144,2004.78378378378378378378,222531
Male,VHMHeart,heart left ventricle,EC2_cap,3,http://purl.obolibrary.org/obo/CL_0002144,1903,39963
Male,VHMHeart,heart left ventricle,EC3_cap,6,http://purl.obolibrary.org/obo/CL_0002144,374.3,11229
Male,VHMHeart,heart left ventricle,EC4_immune,28,http://purl.obolibrary.org/obo/CL_0000115,31.39830508474576271186,3705
Male,VHMHeart,heart left ventricle,EC5_art,36,http://purl.obolibrary.org/obo/CL_1000413,448.90740740740740740741,72723
Male,VHMHeart,heart left ventricle,EC6_ven,36,http://purl.obolibrary.org/obo/CL_0002543,104.78395061728395061728,16975
Male,VHMHeart,heart left ventricle,EC7_endocardial,28,http://purl.obolibrary.org/obo/CL_0002350,39.29661016949152542373,4637
Male,VHMHeart,heart left ventricle,EC8_ln,34,http://purl.obolibrary.org/obo/CL_0002138,20.02027027027027027027,2963
Male,VHMHeart,heart left ventricle,EC9_FB-like,1,http://purl.obolibrary.org/obo/CL_0000115,5,35
Male,VHMHeart,heart left ventricle,Endocardial,28,http://purl.obolibrary.org/obo/CL_0002350,71.69811320754716981132,7600
Male,VHMHeart,heart left ventricle,Endothelial,13,http://purl.obolibrary.org/obo/CL_0000115,4.54838709677419354839,141
Male,VHMHeart,heart left ventricle,FB1,21,http://purl.obolibrary.org/obo/CL_0000057,1053.63963963963963963964,116954
Male,VHMHeart,heart left ventricle,FB4_activated,12,http://purl.obolibrary.org/obo/CL_0000057,2097.06666666666666666667,62912
Male,VHMHeart,heart left ventricle,FB5,2,http://purl.obolibrary.org/obo/CL_0000057,741.5,10381
Male,VHMHeart,heart left ventricle,FB6,1,http://purl.obolibrary.org/obo/CL_0000057,533,3731
Male,VHMHeart,heart left ventricle,Fibroblast,36,http://purl.obolibrary.org/obo/CL_0000057,2145.46296296296296296296,347565
Male,VHMHeart,heart left ventricle,ILC,20,http://purl.obolibrary.org/obo/CL_0001065,2.19626168224299065421,235
Male,VHMHeart,heart left ventricle,LYVE1+IGF1+MP,33,http://purl.obolibrary.org/obo/CL_0000235,374.66666666666666666667,52828
Male,VHMHeart,heart left ventricle,LYVE1+TIMD4+MP,2,http://purl.obolibrary.org/obo/CL_0000235,311.5,4361
Male,VHMHeart,heart left ventricle,Lymphatic Endothelial,31,http://purl.obolibrary.org/obo/CL_0002138,27.87401574803149606299,3540
Male,VHMHeart,heart left ventricle,MAIT-like,31,http://purl.obolibrary.org/obo/CL_0000791,8.23741007194244604317,1145
Male,VHMHeart,heart left ventricle,Macrophage,36,http://purl.obolibrary.org/obo/CL_0000235,219.01234567901234567901,35480
Male,VHMHeart,heart left ventricle,Mast,33,http://purl.obolibrary.org/obo/CL_0000097,53.09090909090909090909,14600
Male,VHMHeart,heart left ventricle,Meso,15,http://purl.obolibrary.org/obo/CL_0000077,9.78947368421052631579,558
Male,VHMHeart,heart left ventricle,Mesothelial,22,http://purl.obolibrary.org/obo/CL_0000077,89.28125,5714
Male,VHMHeart,heart left ventricle,MoMP,1,http://purl.obolibrary.org/obo/CL_0000235,204,1428
Male,VHMHeart,heart left ventricle,Monocyte/cDC,36,http://purl.obolibrary.org/obo/CL_0011031,256.16666666666666666667,41499
Male,VHMHeart,heart left ventricle,NC1_glial,29,http://purl.obolibrary.org/obo/CL_0010020,47.04,5880
Male,VHMHeart,heart left ventricle,NC2_glial_NGF+,7,http://purl.obolibrary.org/obo/CL_0010020,70.16216216216216216216,2596
Male,VHMHeart,heart left ventricle,NK,35,http://purl.obolibrary.org/obo/CL_0000623,160.96129032258064516129,24949
Male,VHMHeart,heart left ventricle,NK_CD16hi,34,http://purl.obolibrary.org/obo/CL_0000939,97.37837837837837837838,14412
Male,VHMHeart,heart left ventricle,NK_CD56hi,32,http://purl.obolibrary.org/obo/CL_0000938,11.99315068493150684932,1751
