sex,dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$right%20cardiac%20atrium,Heart,17,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,Heart,26,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,Heart,26,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle,Heart,6,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle,Heart,6,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,Heart,16,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,Heart,16,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,Heart,23,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,Heart,23,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$left%20cardiac%20atrium,Heart,20,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$left%20cardiac%20atrium,Heart,20,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$right%20cardiac%20atrium,Heart,31,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$right%20cardiac%20atrium,Heart,31,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1221_LV_1221_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1221_RA_1221_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1221_RV_1221_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1221_RV_1221_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1600_LA_1600_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1600_LA_1600_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1600_RA_1600_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1600_RA_1600_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_LA_1666_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_LA_1666_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_LV_1666_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_LV_1666_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_RV_1666_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1666_RV_1666_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_1681_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_1681_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_1681_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_1681_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_RA_1681_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_RA_1681_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_LA_1702_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_LA_1702_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_LV_1702_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_LV_1702_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_RA_1702_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_RA_1702_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_RV_1702_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Male,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1702_RV_1702_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_LA_1708_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_LA_1708_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_LV_1708_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_LV_1708_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_RA_1708_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_RA_1708_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_RV_1708_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1708_RV_1708_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_LA_1723_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_LA_1723_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_LV_1723_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_LV_1723_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_RA_1723_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_RA_1723_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_RV_1723_1_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1723_RV_1723_2_Dataset,Heart,,false,false,true,true,false,HCA,Transcriptional and Cellular Diversity of the Human Heart,https://doi.org/10.1161/CIRCULATIONAHA.119.045401,Nathan R. Tucker
Female,http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1_TissueBlock1_Dataset1,Heart,,false,false,true,false,false,HRA,,,
Male,https://entity.api.hubmapconsortium.org/entities/007f3dfaaa287d5c7c227651f61a9c5b,Heart,6,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/007f3dfaaa287d5c7c227651f61a9c5b,Heart,6,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0188cbfed79e0714b0e6ea6466ab8977,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/01d94c78c858b9944b4bbdd5b273c2bd,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0217333bedd85333144ddde60b0146df,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/022de6ee7fca8a916961a5c6330eedf9,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0265a0e76f06809cb3b95a5f40b12924,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0475497c8b20d2c32cfa70cc8dc417f2,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/04821499a1608677e79b968479e4dd9d,Heart,,false,false,true,false,true,HuBMAP,,,
Unknown,https://entity.api.hubmapconsortium.org/entities/0489a5fde732e3a794663c996258820d,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0576b972e074074b4c51a61c3d17a6e3,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/07252baead231034202f5ffb9ecbb8e0,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,Heart,30,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/072b4d43162c40f48ee9ef3f341c7269,Heart,30,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/077f7862f6306055899374c7807a30c3,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/08584fded7d91e11af58754ab6987dbd,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0a22e0b91026c2164b238ff0e735077b,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0af5dacd9a8f7a958ca68a85ced0a47b,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0bf827ea01b64963d39a10cac69bc386,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0cda590ee3e9d6675b7ece255f8839b8,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0dc91e6484430c2db25b6765dd6aa565,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0ecaacbb79fe0688a4af663de74c0532,Heart,,false,false,true,false,true,HuBMAP,,,
Unknown,https://entity.api.hubmapconsortium.org/entities/0efc46ff9da240f473bddd6418cfd54b,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0fdce6c98cd7c9d1d9825c8371a4b45a,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/11c13e660da9d915576b5ed29acad3b9,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/125b3046e85b46c0dc1ef3b283bc495c,Heart,,false,false,true,false,true,HuBMAP,,,
Unknown,https://entity.api.hubmapconsortium.org/entities/128e86d1f0b5b6e5347291f6a7f138e1,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/130df85d80c6e9adcbfdf8e374bfa163,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1316b051d4dcb8b39dfbecdb393dc497,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1324f228f23b7ec156c6c58a66bd58fd,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/13831dc529085f18ba34e7d29bd41db4,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/15226e5399902be30d296e4a511cc811,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/153c83b56d6fea9fdc8900f61b273144,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/17f67cb15e59f65e640d85d2f3866cde,Heart,6,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/17f67cb15e59f65e640d85d2f3866cde,Heart,6,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/19304b10d9e1f17af19cccb2feb014a5,Heart,6,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/19304b10d9e1f17af19cccb2feb014a5,Heart,6,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1a4f3118a596ac20ab022913c83a772f,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1a8ca7aaf678fba10300c3c509b1e5bf,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1b39b63d4a867b02306204412ec9bf5b,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1bb597915697842d931f39ee5be80256,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1c07bb2ce489ecc34d2f04a00ec670aa,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1c33472c68c4fb40f531b39bf6310f2d,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1d154d589fb8cffbb8d1f056d0f718f6,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1f3c6ad63a66ff87bc9daedae22dc059,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1f99c0bc4fd3a60bb569410878e4a817,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,Heart,6,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,Heart,6,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21221d689913ae19e0cc92f532738c44,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/214f19e2921c5d4108d905b9d30da556,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21bcfa94df0d2dda23e1e9bf7ac15951,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21dd336b57171e9dae598ee4fbaf58ba,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/224e01ccfc20977ee5a6a6a5b96aa7d7,Heart,24,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/224e01ccfc20977ee5a6a6a5b96aa7d7,Heart,24,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/225d7c6d4843b97ec4f6a9acc0f82dda,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/22684b9011fc5aea5cb3f89670a461e8,Heart,28,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/22684b9011fc5aea5cb3f89670a461e8,Heart,28,true,true,false,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/232aac63e35e0fd4a856bb2ebf7f8d50,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/243bf6ec414b3e16695bef1e97809b61,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,Heart,6,false,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/25572215580bc90ca325219faa8b696b,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/256795b18af5b1d318e2326266053f7e,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/26e1f2991c6f67fa10e9670f1bc0da6a,Heart,6,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/26e1f2991c6f67fa10e9670f1bc0da6a,Heart,6,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/27fef0f1a37b50df7ed268dce47248fd,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/29610875ec053f0efb6c493c8329c1b8,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/297ffe72553e0c6746670f684ac9626c,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2bfcea76447843530fd1265ceff1300b,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,Heart,32,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,Heart,32,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,Heart,6,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,Heart,6,true,true,false,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/2d4d2f368c6f74cc3aa17177924003b8,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2d7e5cb8fc68aada75a114540c38f5b1,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2f16a2ecfc674907e169657dfb277b4d,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/319579dab915552f4640ecf57ce13c21,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/31d0eca8591c5d8592992df452f629be,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,Heart,16,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,Heart,16,true,true,false,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/33cd6a92449656614364b20e3b0b3a65,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/34f12dab3a66443d4d844cf8d2c88b43,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,Heart,28,true,true,false,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,Heart,28,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/35ea0ff39fc1bd6846df15860dead4d3,Heart,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/35ffbad7d81bcc0c3ebf298406e3e712,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/38bbc5d3e6e0b75afd734407ad3f20c9,Heart,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/394852db8fe78f70865b881d5ad40f45,Heart,,false,false,true,false,true,HuBMAP,,,
Unknown,https://entity.api.hubmapconsortium.org/entities/3bf7464cbd83c4fef74e33e6ec6d4156,Heart,,false,false,true,false,true,HuBMAP,,,
