sample,sample_type,label,description,link,extraction_site,x_dimension,y_dimension,z_dimension,creator,creator_first_name,creator_last_name,as_id,unique_cell_type_count
https://entity.api.hubmapconsortium.org/entities/ec2ccf5a3436b11d0c7186b74ad4673d,Tissue Block,"Registered 6/29/2023, Yiing Lin, TMC-Stanford","10 x 16 x 10 millimeter, 10 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/ec2ccf5a3436b11d0c7186b74ad4673d,http://purl.org/ccf/1.5/5cb72454-f0fb-41d5-9cad-5797e1b447ae,10,16,10,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/f187ff9a4631540a9aced9086c512d5e,Tissue Block,"Registered 9/10/2021, Liz McDonough, RTI-General Electric","43 x 20 x 8 millimeter, 0.3 millimeter, 26 Sections",https://portal.hubmapconsortium.org/browse/sample/f187ff9a4631540a9aced9086c512d5e,http://purl.org/ccf/1.5/ab0a9d87-8479-41ef-85f2-e8bfea4a8bbd,43,20,8,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/f2d94e194470a4d748fb388db47f9598,Tissue Block,"Registered 3/4/2022, Diane Salamon, TMC-UCSD","5 x 12 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/f2d94e194470a4d748fb388db47f9598,http://purl.org/ccf/1.5/6a6392a9-8ac1-4666-a684-83d310ca055f,5,12,2,Amanda Knoten,Amanda,Knoten,,0
https://entity.api.hubmapconsortium.org/entities/f7b37eff8a36eb3852a373cc4878f50e,Tissue Block,"Registered 2/16/2022, daniel cotter, TMC-Stanford","10 x 10 x 10 millimeter, 10 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/f7b37eff8a36eb3852a373cc4878f50e,http://purl.org/ccf/1.5/5b582f69-1a30-49f5-8e80-f6cefe4ea5be,10,10,10,daniel cotter,daniel,cotter,,0
https://entity.api.sennetconsortium.org/entities/08190f0e64e5862ab6aebdf0bf3c6de5,Tissue Block,"Registered 5/11/2023, Matthew Wyczalkowski, Washington University TMC","20 x 15 x 10 millimeter, 10 millimeter, 1 Sections",https://data.sennetconsortium.org/sample?uuid=08190f0e64e5862ab6aebdf0bf3c6de5,http://purl.org/ccf/1.5/67e5f7e1-7b82-4aff-890e-9f8fc1f5c89b,20,15,10,Matthew Wyczalkowski,Matthew,Wyczalkowski,,0
https://entity.api.sennetconsortium.org/entities/9aad15d7421db40f602d0b8d494f95fe,Tissue Block,"Registered 5/11/2023, Matthew Wyczalkowski, Washington University TMC","20 x 15 x 10 millimeter, 10 millimeter, 1 Sections",https://data.sennetconsortium.org/sample?uuid=9aad15d7421db40f602d0b8d494f95fe,http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,20,15,10,Matthew Wyczalkowski,Matthew,Wyczalkowski,,0
https://gtexportal.org/home/tissue/Lung#MDonors_TissueBlock1,Tissue Block,"Registered 8/21/2021, Kristin Ardlie, GTEx","10 x 10 x 10 millimeter, 10 millimeter",https://gtexportal.org/home/tissue/Lung,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,10,10,10,Kristin Ardlie,Kristin,Ardlie,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 14 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,15,14,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","20 x 20 x 6 millimeter, 6 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,20,20,6,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 9 x 10 millimeter, 10 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,6,9,10,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 15 x 33 millimeter, 33 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,15,15,33,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$apex%20of%20heart_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","16 x 16 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,16,16,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$right%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 7 x 7 millimeter, 7 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,6,7,7,Michela Noseda,Michela,Noseda,,0
https://entity.api.hubmapconsortium.org/entities/042c6334e6b47083cf871bd5802bd460,Tissue Block,"Registered 10/25/2021, Dana L Jackson, TMC-CalTech","10 x 16 x 10 millimeter, 10 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/042c6334e6b47083cf871bd5802bd460,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,10,16,10,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/062bd84696d51e02f670f064879b562d,Tissue Block,"Registered 2/17/2022, Yiing Lin, TMC-Stanford","3 x 30 x 15 millimeter, 7.5 millimeter, 2 Sections",https://portal.hubmapconsortium.org/browse/sample/062bd84696d51e02f670f064879b562d,http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,3,30,15,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/0be6dee31365fd1e590a45263df043c6,Tissue Block,"Registered 6/10/2022, Amanda Knoten, TMC-UCSD","2 x 3 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/0be6dee31365fd1e590a45263df043c6,http://purl.org/ccf/1.5/4e2e6f98-ec16-4627-a06a-d3cdc282ee1c,2,3,2,Amanda Knoten,Amanda,Knoten,,0
https://entity.api.hubmapconsortium.org/entities/1a97071a7f69470a96ce45cae97b1876,Tissue Block,"Registered 10/19/2021, daniel cotter, TMC-Stanford","20 x 50 x 5 millimeter, 1 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/1a97071a7f69470a96ce45cae97b1876,http://purl.org/ccf/1.5/23e9d58a-c93f-414b-baf9-3692ea20fd1c,20,50,5,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/1c1745a49b81662ab955765cb1159bab,Tissue Block,"Registered 2/16/2022, daniel cotter, TMC-Stanford","3 x 30 x 15 millimeter, 15 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/1c1745a49b81662ab955765cb1159bab,http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,3,30,15,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/1c938bdcf482f2793bbaf6b49a72b306,Tissue Block,"Registered 6/9/2022, Amanda Knoten, TMC-UCSD","2 x 2 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/1c938bdcf482f2793bbaf6b49a72b306,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,2,2,2,Amanda Knoten,Amanda,Knoten,,0
https://entity.api.hubmapconsortium.org/entities/1fc5ea2bcad245a95f085dbe0b605039,Tissue Block,"Registered 6/10/2022, Amanda Knoten, TMC-UCSD","12 x 20 x 5 millimeter, 5 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/1fc5ea2bcad245a95f085dbe0b605039,http://purl.org/ccf/1.5/44bacb5a-0cd8-4a88-9c93-490255a6b6f2,12,20,5,Amanda Knoten,Amanda,Knoten,,0
https://entity.api.hubmapconsortium.org/entities/243c742cc28978c406d650984d6eeffd,Tissue Block,"Registered 10/3/2021, Diane Salamon, TMC-UCSD","3 x 4 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/243c742cc28978c406d650984d6eeffd,http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,3,4,2,amanda knoten,amanda,knoten,,0
https://entity.api.hubmapconsortium.org/entities/251e2e18951b2be556fcb756f1806f03,Tissue Block,"Registered 6/8/2022, Daniel Cotter, TMC-Stanford","20 x 50 x 5 millimeter, 1 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/251e2e18951b2be556fcb756f1806f03,http://purl.org/ccf/1.5/48f6aab3-8d58-4675-806c-3fd7d5b7336f,20,50,5,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/2957761e1ed24c63f53714bd0d9bf25f,Tissue Block,"Registered 9/23/2022, Diane Salamon, TMC-UCSD","2 x 3 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/2957761e1ed24c63f53714bd0d9bf25f,http://purl.org/ccf/1.5/2990ecc8-1854-4794-8f11-1b31c5c94e5f,2,3,2,Amanda Knoten,Amanda,Knoten,,0
https://entity.api.hubmapconsortium.org/entities/2a70c0c2648986e08b8c5b81e6561f68,Tissue Block,"Registered 9/13/2022, Daniel Cotter, TMC-Stanford","20 x 50 x 5 millimeter, 1 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/2a70c0c2648986e08b8c5b81e6561f68,http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,20,50,5,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/2c4ed25579a369af5ae8f7523038235f,Tissue Block,"Registered 10/19/2021, Yiing Lin, TMC-Stanford","20 x 50 x 5 millimeter, 1 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/2c4ed25579a369af5ae8f7523038235f,http://purl.org/ccf/1.5/37248725-6ed5-4589-ac5a-9951d1a783e7,20,50,5,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/365739c4dd46f4b7b9b44ede902677fb,Tissue Block,"Registered 6/8/2022, Daniel Cotter, TMC-Stanford","20 x 50 x 5 millimeter, 1 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/365739c4dd46f4b7b9b44ede902677fb,http://purl.org/ccf/1.5/3b2cb9ee-2a6f-4fb3-bc1b-dbd192d3163c,20,50,5,Yiing Lin,Yiing,Lin,,0
https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d,Tissue Block,"Registered 10/3/2021, Diane Salamon, TMC-UCSD","1 x 5 x 2 millimeter, 1 millimeter, 2 Sections",https://portal.hubmapconsortium.org/browse/sample/3d74b962e316efbfba104370f5c87e2d,http://purl.org/ccf/1.5/26edd761-8b50-453c-9b03-2337806c9e3a,1,5,2,Amanda  Knoten,"Amanda ",Knoten,,0
https://entity.api.hubmapconsortium.org/entities/4eb373e9332ec51776a2ca2f79001022,Tissue Block,"Registered 6/10/2022, Amanda Knoten, TMC-UCSD","3 x 5 x 2 millimeter, 2 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/4eb373e9332ec51776a2ca2f79001022,http://purl.org/ccf/1.5/2a9e525a-4ad9-4085-bca9-31a2d0512008,3,5,2,Amanda Knoten,Amanda,Knoten,,0
