sex,dataset,modality,organ,side,organ_id,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1558$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1567$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,18,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1569$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,20,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1582$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1584$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1586$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1588$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1596$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1597$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1602$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1614$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1615$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1621$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1623$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1633$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1641$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1660$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1667$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1672$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1680$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1682$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,27,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1716$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1721$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,20,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1726$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1730$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1731$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1737$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1741$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1743$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1754$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1760$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1763$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1767$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1768$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1771$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1772$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1775$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1785$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1791$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1799$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1804$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1811$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,20,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1815$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1827$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1829$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1848$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1857$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1881$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1886$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1888$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1891$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1892$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1909$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1928$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1941$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1947$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1958$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1961$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#2061$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#2082$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#2132$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#2135$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE001$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE004$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE005$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE006$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE007$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE009$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE010$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE011$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE013$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE014$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE015$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE016$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE017$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,20,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
female,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#FLARE020$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
male,https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-002$blood,sc_transcriptomics,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,https://doi.org/10.1126/science.abf1970,Richard K. Perez
