sample,sample_type,label,description,link,extraction_site,x_dimension,y_dimension,z_dimension,creator,creator_first_name,creator_last_name,as_id,unique_cell_type_count
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","17 x 8 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,17,8,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20right%20ventricle_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","17 x 8 x 14 millimeter, 14 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,17,8,14,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum_Block,Tissue Block,"Registered 10/15/2021, Michela Noseda, Broad Institute","15 x 9 x 18 millimeter, 18 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,15,9,18,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$left%20cardiac%20atrium_Block,Tissue Block,"Registered 5/7/2022, Michela Noseda, Broad Institute","6 x 10 x 12 millimeter, 12 millimeter",https://doi.org/10.1038/s41586-020-2797-4,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,6,10,12,Michela Noseda,Michela,Noseda,,0
http://purl.org/ccf/UFL0006#TissueBlock1,Tissue Block,"Registered 1/10/2021, Marda Jorgensen, University of Florida TMC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1101/2023.10.05.560733,http://purl.org/ccf/1.5/f87cbf39-cfd2-4ebc-8729-1fba1cf52851,10,10,10,Marda Jorgensen,Marda,Jorgensen,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor1_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/36d378f4-d4b5-456f-a32c-12a4c60d8159,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock11,Tissue Block,Apical Septum,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210204-ApicalSeptum,http://purl.org/ccf/1.5/36d378f4-d4b5-456f-a32c-12a4c60d8159,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock13,Tissue Block,Basal Sept,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210206-BasalSeptum,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor13_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/4e5190dc-9290-4d8d-a521-18d8f64c098e,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock9,Tissue Block,LV Apex,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210201-LVApex,http://purl.org/ccf/1.5/4e5190dc-9290-4d8d-a521-18d8f64c098e,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor14_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/455397a4-3d28-4e0b-9a88-c40cd796d3ec,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor15_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/9c7fd6bb-6ea4-411d-8ad3-d2277ef18b05,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock12,Tissue Block,Mid Ant LV,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210205-MidAntLV,http://purl.org/ccf/1.5/9c7fd6bb-6ea4-411d-8ad3-d2277ef18b05,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor16_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/bd2df259-b64d-4f5a-b2e4-84be6031c5ef,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor17_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/8ac5f392-021e-452a-845b-a2a5e9e807fb,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor18_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/5b8ac863-a3ac-4f61-b856-0243634ca18b,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor19_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/597935ff-e86d-4a23-a3d6-bd88ede49a3f,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock19,Tissue Block,Mid Post LV,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210215-MidPostLV,http://purl.org/ccf/1.5/597935ff-e86d-4a23-a3d6-bd88ede49a3f,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor2_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/521967fe-9c54-4b71-a9aa-398950ed47ae,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor20_TissueBlock1,Tissue Block,"Registered 2/15/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/a4137bf0-6e8f-4dfd-b341-e3ac3ee51772,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor21_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/9815616b-4e3f-4c2a-bf64-14dc26f484a4,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock20,Tissue Block,Mid Septum,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210216-MidSeptum,http://purl.org/ccf/1.5/9815616b-4e3f-4c2a-bf64-14dc26f484a4,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor22_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/3c25705a-5769-425a-a481-d1f6d5a95cab,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor23_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/a3e6d018-4e28-41b8-9ea7-6a3f8dc33f6c,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock15,Tissue Block,RV Apex,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210208-RVApex,http://purl.org/ccf/1.5/a3e6d018-4e28-41b8-9ea7-6a3f8dc33f6c,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor24_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/5d1aa5f0-f399-4bc2-96fd-e999a2326626,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor25_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/50ee1b49-9d08-46f3-87cb-a3faafb1f555,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock22,Tissue Block,RVOT,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210405-RVOT,http://purl.org/ccf/1.5/50ee1b49-9d08-46f3-87cb-a3faafb1f555,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor26_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/61c613a2-0030-48bf-8b6e-be631f24ce8e,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor3_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/6d7cca9f-1fe3-442d-8ac9-43896f194326,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock17,Tissue Block,Basal Ant LV,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210211-BasalAntLV,http://purl.org/ccf/1.5/6d7cca9f-1fe3-442d-8ac9-43896f194326,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor4_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/ee4110ca-9ea3-4580-a79c-30471359f11c,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor5_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/35247281-a3a5-4e0e-b4d5-5dda314c25f2,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock16,Tissue Block,Basal Lat LV,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210209-BasalLatLV,http://purl.org/ccf/1.5/35247281-a3a5-4e0e-b4d5-5dda314c25f2,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor6_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/273dd4c3-5442-4c31-8ffb-163cbc0f303d,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor7_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/e1a870bc-d965-4324-b691-55ebac9f2f89,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock14,Tissue Block,Basal Post LV,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210207-BasalPostLV,http://purl.org/ccf/1.5/e1a870bc-d965-4324-b691-55ebac9f2f89,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor8_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/4b81bf86-4c5b-4422-9edb-c0f4ec525d8e,10,10,10,Peter Hanna,Peter,Hanna,,0
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor9_TissueBlock1,Tissue Block,"Registered 2/18/2021, Peter Hanna, UCLA/SPARC","10 x 10 x 10 millimeter, 10 millimeter",https://doi.org/10.1161/CIRCRESAHA.120.318458,http://purl.org/ccf/1.5/891363dd-7c97-421c-b321-6a27b3b55dae,10,10,10,Peter Hanna,Peter,Hanna,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock10,Tissue Block,Basal RVFreewall,"10 x 10 x 10 millimeter, 10 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20210203-BasalRVFW,http://purl.org/ccf/1.5/891363dd-7c97-421c-b321-6a27b3b55dae,10,10,10,Peter Hanna,Peter,Hanna,,0
https://entity.api.hubmapconsortium.org/entities/06f2cc3fbcae1ceb3ea331e591f75ab5,Tissue Block,"Registered 9/10/2021, Marda Jorgensen, TMC-Florida","10 x 10 x 10 millimeter, 10 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/06f2cc3fbcae1ceb3ea331e591f75ab5,http://purl.org/ccf/1.5/f347d8fc-2552-4b8d-8012-1c06347a6e74,10,10,10,Marda Jorgensen,Marda,Jorgensen,,0
https://entity.api.hubmapconsortium.org/entities/14eced66165e2bc1357c1c32115e1e97,Tissue Block,"Registered 2/16/2022, Yiing Lin, TMC-CalTech","10 x 16 x 10 millimeter, 10 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/14eced66165e2bc1357c1c32115e1e97,http://purl.org/ccf/1.5/53797407-9641-4e69-966b-e7aecf6a0ecc,10,16,10,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/386c2f0387641f395fe040546e05abf5,Tissue Block,"Registered 10/2/2021, Marda Jorgensen, TMC-Florida","10 x 10 x 10 millimeter, 10 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/386c2f0387641f395fe040546e05abf5,http://purl.org/ccf/1.5/fe26f171-fdd4-4293-bfe0-2a8c1e84c7fa,10,10,10,Marda Jorgensen,Marda,Jorgensen,,0
https://entity.api.hubmapconsortium.org/entities/3b20d9aa8a3a412a73a883e07d86d889,Tissue Block,"Registered 6/29/2023, Yiing Lin, TMC-CalTech","10 x 16 x 10 millimeter, 10 millimeter, 1 Sections",https://portal.hubmapconsortium.org/browse/sample/3b20d9aa8a3a412a73a883e07d86d889,http://purl.org/ccf/1.5/6ee43559-da2f-411b-81a2-a0d0f59fac67,10,16,10,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/4ab6fc6dab8e5ede99acbeaf77cb984b,Tissue Block,"Registered 10/22/2021, Dana L Jackson, TMC-CalTech","17 x 13 x 14 millimeter, 14 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/4ab6fc6dab8e5ede99acbeaf77cb984b,http://purl.org/ccf/1.5/6904a86d-aadb-4959-9aac-54afa7e2bf2b,17,13,14,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/78181ed33a22ce843cada4581c78ef63,Tissue Block,"Registered 2/16/2022, Yiing Lin, TMC-CalTech","10 x 16 x 10 millimeter, 10 millimeter, 0 Sections",https://portal.hubmapconsortium.org/browse/sample/78181ed33a22ce843cada4581c78ef63,http://purl.org/ccf/1.5/a07c1de5-7229-4161-9c49-defd3ab029f7,10,16,10,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/7b7f0c98e666fbbcbc25391bbe12edea,Tissue Block,"Registered 9/10/2021, Liz McDonough, RTI-General Electric","42 x 15 x 8 millimeter, 0.3 millimeter, 26 Sections",https://portal.hubmapconsortium.org/browse/sample/7b7f0c98e666fbbcbc25391bbe12edea,http://purl.org/ccf/1.5/bc7cbfcd-cc52-4e82-a079-e353feb729a1,42,15,8,Andreas Bueckle,Andreas,Bueckle,,0
https://entity.api.hubmapconsortium.org/entities/c1cdc5b5cabbe591f63e78273abe1206,Tissue Block,"Registered 9/10/2021, Liz McDonough, RTI-General Electric","47 x 21 x 16 millimeter, 0.6 millimeter, 26 Sections",https://portal.hubmapconsortium.org/browse/sample/c1cdc5b5cabbe591f63e78273abe1206,http://purl.org/ccf/1.5/71888798-9acb-4589-9b39-59a987d048ad,47,21,16,Andreas Bueckle,Andreas,Bueckle,,0
https://hubmapconsortium.github.io/hra-registrations/staging/htan-skin-sorger-2024#Donor1_TissueBlock1,Tissue Block,"Registered 6/24/2024, Peter Sorger, Harvard University","59 x 57 x 8 millimeter, 8 millimeter",https://www.biorxiv.org/content/10.1101/2023.11.10.566670v3,http://purl.org/ccf/1.5/80e52433-fc23-459c-be91-c02b4a466135,59,57,8,Peter Sorger,Peter,Sorger,,0
https://sparc.science/datasets/390/version/1?datasetDetailsTab=abstract&path=files/primary/sub-DH09292020#Donor1_TissueBlock1,Tissue Block,RA Trabmyo,"10 x 10 x 5 millimeter, 5 millimeter",https://sparc.science/datasets/390/version/1?datasetDetailsTab=files&path=files/primary/sub-DH09292020/sam-20201213-RATrabMyo,http://purl.org/ccf/1.5/6eb4b90c-1e6f-4569-9d7c-39597ac473fa,10,10,5,Peter Hanna,Peter,Hanna,,0
