dataset,publication,publication_lead_author,publication_title
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1054$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1056$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1063$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1068$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1078$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1087$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1101$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1110$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1119$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1121$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1122$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1127$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1130$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1132$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1165$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1193$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1195$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1196$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1197$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1203$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1216$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1219$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1221$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1222$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1225$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1226$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1234$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1240$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1243$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1248$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1249$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1250$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1251$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1256$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1259$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1262$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1270$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1279$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1281$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1285$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1294$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1297$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1315$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1320$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1324$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1325$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1326$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1329$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1333$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1334$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1337$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#1338$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-002$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-006$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-008$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-009$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-011$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-014$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-015$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-019$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-020$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-022$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-500$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-501$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-502$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-503$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-504$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-506$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-508$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-512$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-516$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-519$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-520$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-524$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-526$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-531$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-532$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-533$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-536$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-538$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-540$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-541$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-543$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-545$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-546$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-551$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-552$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-554$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-556$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-558$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-563$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-566$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-567$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-571$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-572$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-573$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-574$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-578$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-580$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-585$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#ICC_control$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1290$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1372$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB141$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB143$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1506$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1539$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1540$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1542$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1575$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1650$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1731$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#IGTB1762$blood,https://doi.org/10.1126/science.abf1970,Richard K. Perez,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus
