sample,rui_location,organ,organId,sex,tool,modality,cell_id,cell_label,cell_count,percentage_of_total
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,43162.802496,0.1615577238580433
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002129,aCM1,42828.296544,0.1603056730852258
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,40936.607712,0.1532251100941197
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000669,PC3_str,40827.02817600001,0.1528149555306105
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002144,EC1_cap,39217.9392,0.1467921595717123
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,39102.59232,0.1463604179259132
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,LYVE1+MP_cycling,21494.891088,0.08045505569467233
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,19574.365536,0.0732665572921164
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000359,SMC1_basic,13166.846352,0.04928330886797342
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,10871.44344,0.04069165011657024
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_1000413,EC5_art,10179.36216,0.03810120024177532
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002543,EC6_ven,8685.620063999999,0.03251014592867628
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000084,T,8431.856928,0.03156031430791814
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,7572.522672000001,0.02834383904671445
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000623,NK,6009.572448,0.02249373974613591
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000136,Adip1,5917.294944,0.02214834642949659
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,5340.560543999999,0.01998963820050081
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,4602.340512000001,0.01722649166738624
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002350,EC7_endocardial,4429.320192,0.01657887919868751
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000939,NK_CD16hi,4256.299872,0.01593126672998878
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0010020,NC1_glial,4129.418304,0.01545635091960971
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,3956.397984,0.01480873845091098
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,3754.540944,0.01405319057076246
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000115,EC4_immune,3518.079839999999,0.01316812019687419
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002057,CD14+Mo,2710.651679999999,0.01014592867628011
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,2422.28448,0.00906657456178223
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002396,CD16+Mo,2410.749792,0.009023400397202315
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000077,Meso,2370.378384,0.008872290821172612
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0001050,CD8+T_te,2306.9376,0.008634832915983076
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,2260.798848,0.008462136257663415
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,2122.382592,0.00794404628270443
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000895,CD4+T_naive,2030.105088,0.007598652966065108
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000625,CD8+T_trans,1983.966336,0.007425956307745446
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000236,B,1620.623664,0.00606597012347811
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0001043,CD4+T_act,1597.554288,0.00597962179431828
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000097,Mast,1557.18288,0.005828512218288576
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000913,CD8+T_em,1239.97896,0.004641222692340904
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0000182,hepatocyte,1153.4688,0.004317416457991538
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,1107.330048,0.004144719799671876
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000097,Mast,1003.517856,0.003756152318452639
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000938,NK_CD56hi,836.2648800000001,0.003130126932043866
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000794,CD8+T_cytox,767.0567520000001,0.002871081944564373
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000236,B,749.7547199999999,0.0028063206976945
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000451,DC,686.3139360000001,0.002568862792504966
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002138,EC8_ln,594.036432,0.002223469475865643
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,559.432368,0.002093946982125896
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000791,MAIT-like,484.456896,0.001813314912356446
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002131,vCM1,409.4814239999999,0.001532682842586996
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000786,B_plasma,282.599856,0.001057767032207927
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000546,CD4+T_Th2,230.69376,8.634832915983077E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000814,T/NK_cycling,213.391728,7.987220447284348E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000545,CD4+T_Th1,121.114224,4.533287280891115E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000492,CD4+T_Tfh,86.51016000000001,3.238062343493654E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000775,Neut,80.742816,3.022191520594077E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000792,CD4+T_reg,51.906096,1.942837406096192E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0001065,ILC,46.138752,1.726966583196615E-4
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0001065,ILC,23.069376,8.634832915983075E-5
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0010005,AVN_bundle_cell,11.534688,4.317416457991538E-5
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000798,gdT,11.534688,4.317416457991538E-5
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_1000477,SAN_P_cell,11.534688,4.317416457991538E-5
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LA_TissueBlock,http://purl.org/ccf/1.5/3db43e49-5b7f-4806-a772-07a1ccfd49a8,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000899,CD4+T_Th17,5.767344,2.158708228995769E-5
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,3363170.766,0.557717348056032
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000669,PC1_vent,2290429.271999999,0.3798237521578609
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002131,vCM1,1664654.244,0.2760509694540735
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,1157354.424,0.1919250270130935
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0000746,cardiac muscle cell,1062257.904,0.5709658024338884
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002144,EC1_cap,988045.9080000004,0.1638484578714295
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000057,FB4_activated,489530.226,0.0811791961913093
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000236,B,480184.758,0.07962942961924149
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0002548,fibroblast of cardiac tissue,274043.5559999999,0.1472989735018024
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,262210.9799999999,0.0434826604331792
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0010008,cardiac endothelial cell,226542.234,0.1217669154862563
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,209642.01,0.03476510531084228
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0002129,aCM1,172387.0979999999,0.02858709290280363
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,LYVE1+IGF1+MP,166770.864,0.0276557482431129
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,144284.556,0.07755324482420353
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,141777.612,0.07620575728165209
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,100020.702,0.01658651449818848
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,76860.294,0.01274580517107377
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,62755.692,0.01040682753058313
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_1000413,EC5_art,61331.922,0.01017072259155674
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,46972.96200000001,0.007789564556704038
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,40153.96799999999,0.006658765226340804
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,38316.04200000001,0.006353980460427071
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000084,T,34061.65199999999,0.005648471500732422
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000623,NK,32380.806,0.005369735439189663
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/CL_0000359,SMC1_basic,30614.706,0.005076861637371609
https://doi.org/10.1161/CIRCULATIONAHA.119.045401#P1681_LV_TissueBlock,http://purl.org/ccf/1.5/2d7b421b-cd7a-4b31-8f36-157067599c24,heart,UBERON:0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,27815.84999999999,0.004612725066701051
