dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,9,0.001837109614206981
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,5,0.001020616452337212
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,5,0.001020616452337212
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,4,8.164931618697694E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033079,Lymphatic EC proliferating,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,celltypist,http://purl.obolibrary.org/obo/CL_4033042,metallothionein-positive alveolar macrophage,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,1124,0.2353926701570681
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,1106,0.2316230366492147
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,507,0.1061780104712042
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",434,0.09089005235602095
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,315,0.06596858638743455
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,225,0.04712041884816754
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,221,0.04628272251308901
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,185,0.0387434554973822
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,98,0.02052356020942409
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,75,0.01570680628272251
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,71,0.01486910994764398
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,66,0.01382198952879581
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,57,0.01193717277486911
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,40,0.008376963350785341
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,39,0.008167539267015706
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,36,0.007539267015706806
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,35,0.007329842931937173
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,31,0.006492146596858639
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,23,0.004816753926701571
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,22,0.004607329842931937
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",20,0.004188481675392671
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory tract goblet cell,17,0.00356020942408377
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,9,0.001884816753926702
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",8,0.001675392670157068
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,6,0.001256544502617801
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,3,6.282722513089005E-4
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,2,4.18848167539267E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,30305,0.3001713566893491
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,19037,0.1885616933606712
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,9945,0.0985053338483939
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,7618,0.07545637337929259
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,6065,0.06007389138164998
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,4518,0.04475083944967759
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",3531,0.03497459364692598
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",3493,0.03459820323101457
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0017000,pulmonary ionocyte,3003,0.02974474786794639
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,2900,0.02872453174060757
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,2832,0.02805099099634505
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,1181,0.01169781792608881
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,1126,0.01115304232411177
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,1108,0.0109747521271011
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,862,0.008538119434621976
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,586,0.005804336413791737
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,548,0.005427945997880328
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,524,0.005190225735199437
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,480,0.004754405253617805
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,363,0.003595518973048465
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,303,0.00300121831634624
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,294,0.002912073217840906
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,104,0.001030121138283858
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,73,7.230657989877079E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M��,46,4.556305034717063E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",26,2.575302845709645E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,19,1.881952079557048E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,19,1.881952079557048E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,18,1.782901970106677E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_4033048,respiratory tract suprabasal cell,17,1.683851860656306E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M�� perivascular,9,8.914509850533386E-5
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),5,4.952505472518547E-5
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,azimuth,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,1,9.905010945037094E-6
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,14910,0.1476837131905031
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,11979,0.1186521261105993
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,11583,0.1147297417763647
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,11008,0.1090343604829683
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,8192,0.08114184966174387
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,6995,0.06928555156053448
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,5851,0.05795421903941204
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,4184,0.0414425657940352
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,3966,0.03928327340801711
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,2314,0.02292019532681584
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,2223,0.02201883933081746
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,1900,0.01881952079557048
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",1688,0.01671965847522262
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,1662,0.01646212819065165
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,1605,0.01589754256678454
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,1269,0.01256945888925207
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,1224,0.0121237333967254
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,1069,0.01058845670024465
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,987,0.009776245802751613
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,908,0.008993749938093681
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,870,0.008617359522182271
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,867,0.00858764448934716
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,543,0.005378420943155143
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,381,0.003773809170059133
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,329,0.003258748600917204
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,283,0.002803118097445498
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,265,0.00262482790043483
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,207,0.002050337265622679
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,182,0.001802711991996751
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,175,0.001733376915381492
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,171,0.001693756871601343
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,146,0.001446131597975416
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,144,0.001426321576085342
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,113,0.001119266236789192
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,87,8.617359522182272E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,82,8.122108974930417E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,80,7.924008756029676E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,76,7.527808318228192E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),63,6.24015689537337E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033079,Lymphatic EC proliferating,61,6.042056676472628E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,52,5.150605691419289E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,47,4.655355144167434E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,33,3.268653611862241E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,32,3.16960350241187E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0005006,ionocyte,31,3.070553392961499E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000037,hematopoietic stem cell,25,2.476252736259274E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033042,metallothionein-positive alveolar macrophage,25,2.476252736259274E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0001056,"dendritic cell, human",23,2.278152517358532E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,13,1.287651422854822E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4023054,mesothelial fibroblast,12,1.188601313404451E-4
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,10,9.905010945037095E-5
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,9,8.914509850533386E-5
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,celltypist,http://purl.obolibrary.org/obo/CL_0019003,tracheobronchial goblet cell,5,4.952505472518547E-5
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,13727,0.2406683380963234
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,12694,0.2225572873748619
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",10153,0.1780072584462717
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,7394,0.1296351491137332
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,3796,0.0665532899696688
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,1824,0.03197924154496204
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,1356,0.0237740414117152
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1151,0.02017988323369041
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,690,0.01209741045286393
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,674,0.01181689079018882
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,652,0.01143117625401056
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,555,0.009730525799042726
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,484,0.008485719795921946
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,476,0.008345459964584393
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,327,0.005733120605922471
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",195,0.00341883338885285
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,189,0.003313638515349685
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",167,0.002927923979171415
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,150,0.002629871837579115
