sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,731,731
Male,VHFLeftKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,38.25,153
Male,VHFLeftKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,3797.25,15189
Male,VHFLeftKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,362.75,1451
Male,VHFLeftKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,163,326
Male,VHFLeftKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,1,1
Male,VHFLeftKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,6755.5,27022
Male,VHFLeftKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,172.25,689
Male,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,2115.5,8462
Male,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,2143.25,8573
Male,VHFLeftKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,3317.75,13271
Male,VHFLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,215,215
Male,VHFLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,1
Male,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,2730.25,10921
Male,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,5810.5,23242
Male,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,565.25,2261
Male,VHFLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,508.25,2033
Male,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,3803.75,15215
Male,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,14.5,29
Male,VHFLeftKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,497,1988
Male,VHFLeftKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,15.25,61
Male,VHFLeftKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,8918.5,35674
Male,VHFLeftKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,461,1844
Male,VHFLeftKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,21.5,43
Male,VHFLeftKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,82.25,329
Male,VHFLeftKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,1212.5,4850
Male,VHFLeftKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,1.5,6
Male,VHFLeftKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1038.5,4154
Male,VHFLeftKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,4032.25,16129
Male,VHFLeftKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,294.5,589
Male,VHFLeftKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,10,20
Male,VHFLeftKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,1,3
Male,VHFLeftKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.5,6
Male,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,694.25,2777
Male,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,271.75,1087
Male,VHFLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,1
Male,VHFLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,2741.75,10967
Male,VHFLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,230.25,921
Male,VHFLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,177,354
Male,VHFLeftKidney,renal pyramid,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,1,2
Male,VHFLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,110.5,221
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,744.5,1489
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,10,20
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,202.75,811
Male,VHFLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,69,138
Male,VHFLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,4,8
Male,VHFLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,67.25,269
Male,VHFLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,157.66666666666666666667,473
Male,VHMLeftKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,20.75,498
Male,VHMLeftKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,1111.80769230769230769231,28907
Male,VHMLeftKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,242.51851851851851851852,6548
Male,VHMLeftKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,15.2,152
Male,VHMLeftKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,25.57142857142857142857,358
Male,VHMLeftKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,1362.22222222222222222222,36780
Male,VHMLeftKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,2,4
Male,VHMLeftKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,85.73076923076923076923,2229
Male,VHMLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,60.68,1517
Male,VHMLeftKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,1736.92592592592592592593,46897
Male,VHMLeftKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,4022.29629629629629629630,108602
Male,VHMLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,154,770
Male,VHMLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,4
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,1818.55555555555555555556,49101
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,245.88888888888888888889,6639
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,365.03846153846153846154,9491
Male,VHMLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,743.25925925925925925926,20068
Male,VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,839.96153846153846153846,21839
Male,VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,3.54545454545454545455,39
Male,VHMLeftKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,299.23076923076923076923,7780
Male,VHMLeftKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,54.2,1355
Male,VHMLeftKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,557.6,13940
Male,VHMLeftKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,278.44,6961
Male,VHMLeftKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,2.77777777777777777778,50
Male,VHMLeftKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,56.33333333333333333333,1521
Male,VHMLeftKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,249.65384615384615384615,6491
Male,VHMLeftKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,1.88888888888888888889,34
Male,VHMLeftKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1058.18518518518518518519,28571
Male,VHMLeftKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,1530.07407407407407407407,41312
Male,VHMLeftKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,18.16666666666666666667,436
Male,VHMLeftKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,109.48148148148148148148,2956
Male,VHMLeftKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.75,21
Male,VHMLeftKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,3,6
Male,VHMLeftKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.25,5
Male,VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,111.48148148148148148148,3010
Male,VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,177.62962962962962962963,4796
Male,VHMLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,57.10526315789473684211,1085
Male,VHMLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,83.5,2171
Male,VHMLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,99,2475
Male,VHMLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,6
Male,VHMLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,44.95454545454545454545,989
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,99.54545454545454545455,2190
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,38.75,155
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,49.375,1185
Male,VHMLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,5.57142857142857142857,39
Male,VHMLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,1.46153846153846153846,19
Male,VHMLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,89.8,2245
Male,VHMLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,111.86363636363636363636,2461
Male,VHMRightKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,40,80
Male,VHMRightKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,5,10
Male,VHMRightKidney,renal papilla,B,http://purl.obolibrary.org/obo/CL_0000236,1,2
Male,VHMRightKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,34,68
Male,VHMRightKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,51,102
Male,VHMRightKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,81,162
Male,VHMRightKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,27,54
Male,VHMRightKidney,renal papilla,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,2,4
Male,VHMRightKidney,renal papilla,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,3,6
Male,VHMRightKidney,renal papilla,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,139,278
Male,VHMRightKidney,renal papilla,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,17,34
Male,VHMRightKidney,renal papilla,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,13,26
Male,VHMRightKidney,renal papilla,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,39,78
Male,VHMRightKidney,renal papilla,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,1,2
Male,VHMRightKidney,renal papilla,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,3,6
Male,VHMRightKidney,renal papilla,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1,2
Male,VHMRightKidney,renal papilla,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,2,4
Male,VHMRightKidney,renal papilla,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,38,76
Male,VHMRightKidney,renal papilla,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,2
Male,VHMRightKidney,renal papilla,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,2,4
Male,VHMRightKidney,renal papilla,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,2
Male,VHMRightKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,1,1
Male,VHMRightKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,39.33333333333333333333,118
Male,VHMRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,42,168
Male,VHMRightKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,1,2
Male,VHMRightKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,54.75,219
Male,VHMRightKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,1,1
Male,VHMRightKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,49,98
Male,VHMRightKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,41,82
Male,VHMRightKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,268.75,1075
Male,VHMRightKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,1301,2602
Male,VHMRightKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,97.5,390
Male,VHMRightKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,118,236
Male,VHMRightKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,30.75,123
Male,VHMRightKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,58,232
Male,VHMRightKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,60,240
Male,VHMRightKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,1,2
Male,VHMRightKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,23,46
Male,VHMRightKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,24,48
Male,VHMRightKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,149.5,598
Male,VHMRightKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,13.5,54
Male,VHMRightKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,4,8
Male,VHMRightKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,10,20
Male,VHMRightKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,67.75,271
Male,VHMRightKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,55.5,222
Male,VHMRightKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,242,968
Male,VHMRightKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,4.5,9
Male,VHMRightKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,2.25,9
Male,VHMRightKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.33333333333333333333,4
Male,VHMRightKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.5,6
Male,VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,65.75,263
Male,VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,78.5,157
Male,VHMRightKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,2
Male,VHMRightKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,6,12
Male,VHMRightKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,49.25,197
Male,VHMRightKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,2
Male,VHMRightKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,62.5,125
Male,VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,96,192
Male,VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,29,29
Male,VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,29.5,59
Male,VHMRightKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,7,14
Male,VHMRightKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,40,80
