organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a4-in-,Branch A4 (IN),0.51,0.001493726349332803,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc2,cDC2,0.51,0.001493726349332803,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc3,ILC3,0.51,0.001493726349332803,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-3-kcnn3-,Stromal 3 (KCNN3+),0.4760000000000001,0.001394144592710616,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc1,cDC1,0.4420000000000001,0.001294562836088429,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_encc-glia-progenitor,ENCC/glia Progenitor,0.4420000000000001,0.001294562836088429,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,0.442,0.001294562836088429,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pre-b,Pre-B,0.408,0.001194981079466243,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fcrl4-memory-b,FCRL4+ Memory B,0.408,0.001194981079466243,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,0.3740000000000001,0.001095399322844056,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec1-ackr4-,LEC1 (ACKR4+),0.374,0.001095399322844055,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-ec,cycling EC,0.34,9.958175662218686E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lymphoid-dc,Lymphoid DC,0.34,9.958175662218686E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_th1,Th1,0.34,9.958175662218686E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cx3cr1-cd8-tmem,CX3CR1+ CD8 Tmem,0.306,8.962358095996819E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-1-adamdec1-,Stromal 1 (ADAMDEC1+),0.306,8.962358095996819E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-tac1-,EC cells (TAC1+),0.306,8.962358095996819E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-t-cell,NK T cell,0.306,8.962358095996819E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-rspo2-,myofibroblast (RSPO2+),0.272,7.966540529774949E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_progenitor-neurog3-,Progenitor (NEUROG3+),0.272,7.966540529774949E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a2-ipan-in-,Branch A2 (IPAN/IN),0.272,7.966540529774949E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clp,CLP,0.272,7.966540529774949E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-arterial-ec,Fetal arterial EC,0.238,6.970722963553081E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trdv2-trgv9-gdt,TRDV2/TRGV9 gdT,0.238,6.970722963553081E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec4-stab2-,LEC4 (STAB2+),0.238,6.970722963553081E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gc-b-cell,GC B cell,0.204,5.974905397331213E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_t-reticular,T reticular,0.204,5.974905397331213E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mait-cell,MAIT cell,0.204,5.974905397331213E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-cell,NK cell,0.204,5.974905397331213E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),0.17,4.979087831109343E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,0.17,4.979087831109343E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_distal-progenitor,Distal progenitor,0.17,4.979087831109343E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.17,4.979087831109343E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilcp,ILCP,0.17,4.979087831109343E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_germ,Germ,0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a1-imn-,Branch A1 (iMN),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_n-cells-nts-,N cells (NTS+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-3-bcan-,Glia 3 (BCAN+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-npw-,EC cells (NPW+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a3-ipan-in-,Branch A3 (IPAN/IN),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-venous-ec,Fetal venous EC,0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-rgs5-,Mesothelium (RGS5+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mln-stroma-fmo2-,mLN Stroma (FMO2+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-arterial-ec,Mature arterial EC,0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec3-adgrg3-,LEC3 (ADGRG3+),0.136,3.983270264887475E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-pericyte,Immature pericyte,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pro-b,Pro-B,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mlto,mLTo,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_megakaryocyte,Megakaryocyte,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-encc-glia,cycling ENCC/glia,0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-part1-capn3-,SMC (PART1/CAPN3+),0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),0.102,2.987452698665606E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_dz-gc-cell,DZ GC cell,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-ch25h-,Stromal 2 (CH25H+),0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec5-cldn11-,LEC5 (CLDN11+),0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clc-mast-cell,CLC+ Mast cell,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mmp9-inflammatory-macrophage,MMP9+ Inflammatory macrophage,0.068,1.991635132443737E-4,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_rbc,RBC,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cldn10-cells,CLDN10+ cells,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lz-gc-cell,LZ GC cell,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-2-eln-,Glia 2 (ELN+),0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_angiogenic-pericyte,angiogenic pericyte,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_k-cells-gip-,K cells (GIP+),0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_m-x-cells-mln-ghrl-,M/X cells (MLN/GHRL+),0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mpo-mono-neutrophil,MPO+ mono-neutrophil,0.034,9.958175662218687E-5,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,67.456,0.1975702051384186,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,51.23800000000001,0.1500697072296355,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",49.368,0.1445927106154152,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,40.018,0.1172077275443139,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,34.646,0.1014738099980084,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",30.90600000000001,0.09051981676956782,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,21.046,0.06164110734913363,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,14.314,0.04192391953794065,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,12.716,0.03724357697669787,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,7.922000000000001,0.02320254929296953,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,4.59,0.01344353714399522,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,3.298,0.009659430392352121,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,1.972,0.005775741884086835,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,0.9520000000000002,0.002788289185421231,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,0.7480000000000001,0.00219079864568811,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,0.238,6.970722963553077E-4,3
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,1.914,0.5225225225225225,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,1.08,0.2948402948402948,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,0.483,0.1318591318591318,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,0.183,0.04995904995904996,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.003,8.190008190008189E-4,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,1.266,0.3456183456183456,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,1.122,0.3063063063063063,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,0.843,0.2301392301392301,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,0.432,0.1179361179361179,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,1.89,0.5159705159705159,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,1.104,0.3013923013923014,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.495,0.1351351351351351,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.081,0.02211302211302211,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.063,0.0171990171990172,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.012,0.003276003276003275,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.006,0.001638001638001638,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.003,8.190008190008188E-4,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.003,8.190008190008188E-4,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.003,8.190008190008188E-4,1
pancreas,http://purl.org/sig/ont/fma/fma14517,Neck of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,0.003,8.190008190008188E-4,1
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,296.464,0.4235877740438471,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_microfold-cell,Microfold cell,134.456,0.1921107377180349,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_goblet-cell,Goblet cell,22.904,0.03272523603776605,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,21.224,0.03032485197631622,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-plpp2-,SMC (PLPP2+),16.912,0.02416386621859498,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,12.768,0.01824291886701873,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_proximal-progenitor,Proximal progenitor,10.92,0.01560249639942391,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-t,Activated T,10.752,0.01536245799327893,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),7.728000000000001,0.01104176668266923,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast,myofibroblast,7.56,0.01080172827652425,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv2-gdt,TRGV2 gdT,7.392,0.01056168987037926,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-plasma-cell,Cycling plasma cell,7.28,0.01040166426628261,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_best4-epithelial,BEST4+ epithelial,7.168,0.01024163866218595,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-1-hand1-,Mesoderm 1 (HAND1+),6.44,0.009201472235557692,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,arterial capillary,5.936000000000001,0.008481357017122743,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stem-cells,Stem cells,5.768000000000001,0.008241318610977759,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_contractile-pericyte-pln-,Contractile pericyte (PLN+),5.376,0.007681228996639465,4
small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-rspo2-,myofibroblast (RSPO2+),4.536,0.006481036965914549,4
