sample,rui_location,organ,organId,sex,tool,modality,cell_id,cell_label,cell_count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,292593.082,0.05997971198746359
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,239423.348,0.04908025629982006
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,218575.3480000001,0.04480654952942335
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,207071.222,0.04244827721679399
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,"Descending Vasa Recta Endothelial ",99231.81200000003,0.02034188731691932
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,87186.99000000003,0.01787277577961966
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,78714.968,0.01613606541026289
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,72660.756,0.01489499063983805
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,71178.14400000001,0.0145910646545027
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,65502.806,0.01342765663287522
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,60560.90199999999,0.0124145978942216
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,50125.86399999999,0.01027548178956182
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,44965.906,0.009217723374387098
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,41629.348,0.008533750306734502
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,41143.76999999999,0.008434209919831407
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,40753.60799999999,0.008354229203170263
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,"Peritubular Capilary Endothelial ",31158.29399999999,0.006387251152235768
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,21686.912,0.004445678369311096
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,20818.27000000001,0.004267612310386935
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,18851.64,0.003864465728179274
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,16914.274,0.003467318078959378
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,13646.04399999999,0.002797351814655191
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,13517.526,0.002771006445952303
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,11318.524,0.002320225088723029
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial,10580.342,0.002168902496091362
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,8307.220000000001,0.00170292701252758
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,8089.491999999997,0.00165829416392316
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,Classical Dendritic,7919.023999999999,0.00162334931330267
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,5786.603999999999,0.001186216840579658
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,1826.79,3.744802758582605E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,1753.81,3.595198422385581E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,1546.768,3.170775553450203E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,1286.502,2.637246885806271E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,Renin-positive Juxtaglomerular Granular,1176.044,2.410815044649096E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,Proximal Tubule Epithelial Segment 2,1052.86,2.158295716749752E-4
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,Distal Convoluted Tubule Type 2,385.872,7.910129407648315E-5
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,173.7619999999999,3.562009957011097E-5
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,164.914,3.380631611344991E-5
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030020,Connecting Tubule Intercalated Type A,95.72,1.962198829923127E-5
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,Plasmacytoid Dendritic,38.482,7.888564079931234E-6
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,25.992,5.328193897551391E-6
https://entity.api.hubmapconsortium.org/entities/015f9976f3fed4c35dbbaad622a413d9,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,,,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000113,Cycling Mononuclear Phagocyte,21.996,4.509039434077423E-6
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,81831.44875500002,0.2678114365886601
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd8-t,CD8+ T,48933.07962900003,0.1601442788992426
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth muscle,35233.07239199999,0.115307988264808
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,21020.204877,0.06879324943093303
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_stroma,Stroma,21008.11370699999,0.06875367841444723
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_goblet,Goblet,14670.19709400001,0.04801145059212789
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,CD4+ T cell,13939.02955199999,0.04561854379664532
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_plasma,Plasma,13887.43551299999,0.0454496909422205
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000334,enterocyte of epithelium of small intestine,12224.019297,0.799657323212921
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,M2 Macrophage,10368.88125,0.03393444727703235
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_nerve,Nerve,7139.169680999998,0.0233645049355428
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_lymphatic,Lymphatic,6147.613710000003,0.02011941966463897
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,Cycling TA,5913.895071000003,0.01935452395008874
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,5323.244661000001,0.2868633992139089
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,4140.944535000001,0.01355215289017538
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,3924.194631,0.01284279109768789
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,CD66+ Enterocyte,3244.145267999999,0.01061717979998854
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,2704.316706,0.008850471952328973
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,M1 Macrophage,2346.139046999999,0.007678256687046962
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_dc,DC,2162.623638,0.007077662098191633
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,Neuroendocrine,1899.970548,0.00621807202093478
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,1685.801103,0.005517155348781382
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-1-hand1-,Mesoderm 1 (HAND1+),1587.763128,0.08556268912107942
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,1566.903156,0.08443856974342473
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000495,small intestine goblet cell,1481.477634,0.0969136591182405
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-plasma-cell,Cycling plasma cell,1309.886843999999,0.07058826272035948
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,CD7+ Immune,1300.758984000001,0.004257020222183968
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_nk,NK,1079.577093000001,0.003533153776247593
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_goblet-cell,Goblet cell,677.2374629999999,0.03649553103101
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,601.9196400000001,0.03243674205866307
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,MUC1+ Enterocyte,542.649114,0.001775938725208307
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000343,paneth cell of epithelium of small intestine,514.0023420000003,0.03362443456136935
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,512.3346689999998,0.02760911324651828
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_microfold-cell,Microfold cell,493.032057,0.02656891816914475
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-t,Activated T,420.9782010000001,0.02268602054280372
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stem-cells,Stem cells,383.4609659999999,0.02066426083672526
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_b,B,345.772854,0.001131617809191517
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_proximal-progenitor,Proximal progenitor,337.912512,0.01820970817655807
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009080,intestinal tuft cell,332.1783989999999,0.02173007771991033
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv2-gdt,TRGV2 gdT,288.788619,0.01556247931032874
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,250.2699150000001,0.01637187944874572
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,arterial capillary,194.689467,0.01049158658889681
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-b-cell,Cycling B cell,193.951884,0.01045183910779143
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tfh,Tfh,176.67384,0.009520745620783378
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),176.3796720000001,0.009504893252952501
https://entity.api.hubmapconsortium.org/entities/0b43d8d0dbbc5e3923a8b963650ab8e3,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,,,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tuft,Tuft,171.995271,0.009268623035355436
