dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,1248,0.2547458665033681
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,986,0.2012655644008982
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,601,0.1226780975709328
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,379,0.07736272708716065
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,225,0.04592774035517452
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",213,0.04347826086956522
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",188,0.03837517860787916
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,145,0.02959787711777914
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,141,0.02878138395590937
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,98,0.02000408246580935
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,93,0.01898346601347214
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,87,0.01775872627066748
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,77,0.01571749336599306
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0002145,ciliated columnar cell of tracheobronchial tree,61,0.01245152071851398
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,47,0.00959379465196979
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,42,0.008573178199632579
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,41,0.008369054909165136
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,37,0.007552561747295366
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,28,0.005715452133088385
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,26,0.005307205552153501
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,25,0.005103082261686058
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,23,0.004694835680751174
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,23,0.004694835680751174
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,19,0.003878342518881404
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,17,0.00347009593794652
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M��,14,0.002857726066544193
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0017000,pulmonary ionocyte,13,0.00265360277607675
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T cell,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.obolibrary.org/obo/CL_4033048,respiratory suprabasal cell,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,1181,0.2410696060420494
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,791,0.1614615227597469
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,378,0.0771586037966932
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,362,0.07389263114921413
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,298,0.06082874055929782
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,257,0.05245968565013268
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,257,0.05245968565013268
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,165,0.03368034292712799
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multi-ciliated epithelial cell,140,0.02857726066544193
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,98,0.02000408246580935
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,85,0.0173504796897326
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,80,0.01632986323739539
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,73,0.01490100020412329
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,69,0.01408450704225352
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,68,0.01388038375178608
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,67,0.01367626046131864
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,63,0.01285976729944887
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",55,0.01122678097570933
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,54,0.01102265768524189
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,49,0.01000204123290467
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,48,0.009797917942437232
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,45,0.009185548071034905
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,41,0.008369054909165136
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,40,0.008164931618697694
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,26,0.005307205552153501
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,23,0.004694835680751174
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0010003,AT0,18,0.003674219228413962
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,16,0.003265972647479078
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,12,0.002449479485609308
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,9,0.001837109614206981
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,5,0.001020616452337212
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,5,0.001020616452337212
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,4,8.164931618697694E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),3,6.12369871402327E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,2,4.082465809348847E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4033042,metallothionein-positive alveolar macrophage,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,celltypist,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,1,2.041232904674423E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,1125,0.2356020942408377
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,1103,0.2309947643979058
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,510,0.1068062827225131
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",433,0.0906806282722513
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,315,0.06596858638743455
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,223,0.04670157068062827
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,221,0.04628272251308901
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,182,0.0381151832460733
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,97,0.02031413612565445
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,76,0.01591623036649215
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,73,0.01528795811518325
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,66,0.01382198952879581
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,57,0.01193717277486911
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,39,0.008167539267015706
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,39,0.008167539267015706
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,38,0.007958115183246073
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,35,0.007329842931937173
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,28,0.005863874345549738
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,23,0.004816753926701571
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,22,0.004607329842931937
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",20,0.004188481675392671
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory goblet cell,17,0.00356020942408377
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,12,0.002513089005235602
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",9,0.001884816753926702
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,6,0.001256544502617801
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,3,6.282722513089005E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,2,4.18848167539267E-4
https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",1,2.094240837696335E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,32071,0.3177832165753411
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,15371,0.1523072502254239
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",10904,0.108044906411946
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,6694,0.06632910890696683
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,6295,0.06237552144746882
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002145,ciliated columnar cell of tracheobronchial tree,5543,0.05492414859147254
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0017000,pulmonary ionocyte,4523,0.04481723328147759
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",3607,0.03574082698348213
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,2363,0.02341435380148829
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,2248,0.02227484864398886
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,2050,0.02031291802498984
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,1785,0.01768710179249116
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,1364,0.01351552204199324
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,995,0.00985919679749507
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,913,0.009046680076495476
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,857,0.008491790608495755
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),694,0.006876665906996562
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,591,0.005856065635497072
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,344,0.003408606731998296
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,337,0.00333924554849833
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,268,0.002655542453998672
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,264,0.002615907491998692
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,151,0.001496219815499252
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,149,0.001476402334499262
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,141,0.001397132410499301
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,71,7.035205754996483E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M��,67,6.638856134996681E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,65,6.440681324996779E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,38,3.765321389998117E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,36,3.567146579998216E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",29,2.873534744998563E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033048,respiratory suprabasal cell,29,2.873534744998563E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,22,2.17992290999891E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M�� perivascular,20,1.981748099999009E-4
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0019003,tracheobronchial goblet cell,7,6.936118349996532E-5
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,7,6.936118349996532E-5
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,5,4.954370249997523E-5
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T cell,2,1.981748099999009E-5
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,azimuth,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,1,9.908740499995046E-6
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,14838,0.1470258915389265
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multi-ciliated epithelial cell,11285,0.1118201365424441
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,10752,0.1065387778559467
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,10672,0.1057460786159471
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,9372,0.09286471596595357
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,8207,0.08132103328345934
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,5050,0.05003913952497498
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,4293,0.04253822296647873
https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,3988,0.03951605711398024
