organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-arterial-ec,Mature arterial EC,0.552,0.006057812602884041,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_best4-epithelial,BEST4+ epithelial,0.534,0.005860275235398692,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,arterial capillary,0.498,0.005465200500427993,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-rspo2-,myofibroblast (RSPO2+),0.4379999999999999,0.004806742608810162,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tuft,Tuft,0.408,0.004477513663001248,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mast-cell,Mast cell,0.366,0.004016593138868767,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-1-hand1-,Mesoderm 1 (HAND1+),0.354,0.0038849015605452,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mait-cell,MAIT cell,0.354,0.003884901560545201,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec1-ackr4-,LEC1 (ACKR4+),0.348,0.003819055771383417,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-ec,cycling EC,0.348,0.003819055771383417,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_macrophages,Macrophages,0.306,0.003358135247250936,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-tac1-,EC cells (TAC1+),0.3,0.003292289458089153,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_colonocyte,Colonocyte,0.294,0.00322644366892737,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-npy-,Stromal 2 (NPY+),0.282,0.003094752090603804,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec4-stab2-,LEC4 (STAB2+),0.276,0.003028906301442021,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-cd8-t,Activated CD8 T,0.252,0.002765523144794888,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pre-b,Pre-B,0.252,0.002765523144794888,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_dz-gc-cell,DZ GC cell,0.24,0.002633831566471322,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-3-c7-,Stromal 3 (C7+),0.234,0.002567985777309539,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mlto,mLTo,0.216,0.00237044840982419,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv4-gdt,TRGV4 gdT,0.216,0.00237044840982419,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-t-cell,NK T cell,0.216,0.00237044840982419,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_angiogenic-pericyte,angiogenic pericyte,0.21,0.002304602620662407,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cd8-tmem,CD8 Tmem,0.204,0.002238756831500624,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_k-cells-gip-,K cells (GIP+),0.198,0.002172911042338841,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_sell-cd8-t,SELL+ CD8 T,0.198,0.002172911042338841,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec3-adgrg3-,LEC3 (ADGRG3+),0.192,0.002107065253177058,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,0.192,0.002107065253177058,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-rgs5-,Mesothelium (RGS5+),0.186,0.002041219464015274,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trdv2-trgv9-gdt,TRDV2/TRGV9 gdT,0.18,0.001975373674853492,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec6-adamts4-,LEC6 (ADAMTS4+),0.18,0.001975373674853492,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lti-like-ncr-ilc3,LTi-like NCR- ILC3,0.174,0.001909527885691709,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_best2-goblet-cell,BEST2+ Goblet cell,0.168,0.001843682096529926,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-pericyte,Immature pericyte,0.168,0.001843682096529926,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lymphoid-dc,Lymphoid DC,0.162,0.001777836307368143,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-part1-capn3-,SMC (PART1/CAPN3+),0.156,0.001711990518206359,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-3-bcan-,Glia 3 (BCAN+),0.156,0.00171199051820636,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_treg,Treg,0.15,0.001646144729044577,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fcrl4-memory-b,FCRL4+ Memory B,0.15,0.001646144729044576,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,0.144,0.001580298939882794,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stat1-naive-b,STAT1+ Naive B,0.126,0.001382761572397444,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_n-cells-nts-,N cells (NTS+),0.126,0.001382761572397444,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_th17,Th17,0.12,0.001316915783235661,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_sell-cd4-t,SELL+ CD4 T,0.12,0.001316915783235661,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_progenitor-neurog3-,Progenitor (NEUROG3+),0.114,0.001251069994073878,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b3-ipan-,Branch B3 (IPAN),0.114,0.001251069994073878,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_t-reticular,T reticular,0.114,0.001251069994073878,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_germ,Germ,0.108,0.001185224204912095,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-2-eln-,Glia 2 (ELN+),0.108,0.001185224204912095,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fdc,FDC,0.108,0.001185224204912095,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_distal-progenitor,Distal progenitor,0.102,0.001119378415750312,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_d-cells-sst-,D cells (SST+),0.096,0.001053532626588529,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mmp9-inflammatory-macrophage,MMP9+ Inflammatory macrophage,0.096,0.001053532626588529,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a2-ipan-in-,Branch A2 (IPAN/IN),0.096,0.001053532626588529,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_i-cells-cck-,I cells (CCK+),0.096,0.001053532626588529,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_neuroblast,Neuroblast,0.096,0.001053532626588529,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clp,CLP,0.09,9.876868374267458E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocytes,Monocytes,0.084,9.218410482649628E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-venous-ec,Fetal venous EC,0.084,9.218410482649628E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_igg-plasma-cell,IgG plasma cell,0.084,9.218410482649628E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pdc,pDC,0.07800000000000001,8.559952591031798E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_th1,Th1,0.07200000000000001,7.901494699413968E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-cd4-t,Activated CD4 T,0.066,7.243036807796136E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilcp,ILCP,0.066,7.243036807796136E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clc-mast-cell,CLC+ Mast cell,0.066,7.243036807796136E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a1-imn-,Branch A1 (iMN),0.066,7.243036807796136E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc1,cDC1,0.06,6.584578916178306E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_naive-b,Naive B,0.06,6.584578916178306E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc3,ILC3,0.06,6.584578916178306E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pro-b,Pro-B,0.05400000000000001,5.926121024560475E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-arterial-ec,Fetal arterial EC,0.048,5.267663132942645E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec5-cldn11-,LEC5 (CLDN11+),0.048,5.267663132942645E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.042,4.609205241324814E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc2,ILC2,0.042,4.609205241324813E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cx3cr1-cd8-tmem,CX3CR1+ CD8 Tmem,0.042,4.609205241324814E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a3-ipan-in-,Branch A3 (IPAN/IN),0.036,3.950747349706984E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gc-b-cell,GC B cell,0.036,3.950747349706984E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,0.03,3.292289458089153E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,0.03,3.292289458089153E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_encc-glia-progenitor,ENCC/glia Progenitor,0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mpo-mono-neutrophil,MPO+ mono-neutrophil,0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc2,cDC2,0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-npw-,EC cells (NPW+),0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_rbc,RBC,0.024,2.633831566471322E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_iga-plasma-cell,IgA plasma cell,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mln-stroma-fmo2-,mLN Stroma (FMO2+),0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_megakaryocyte,Megakaryocyte,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-1-dhh-,Glia 1 (DHH+),0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cldn10-cells,CLDN10+ cells,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_differentiating-glia,Differentiating glia,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium,Mesothelium,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,0.018,1.975373674853492E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-1-adamdec1-,Stromal 1 (ADAMDEC1+),0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv5-7-gdt,TRGV5/7 gdT,0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_-cells-ins-,�� cells (INS+),0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-ch25h-,Stromal 2 (CH25H+),0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lz-gc-cell,LZ GC cell,0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec2-madcam1-,LEC2 (MADCAM1+),0.012,1.316915783235661E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_m-x-cells-mln-ghrl-,M/X cells (MLN/GHRL+),0.006,6.584578916178306E-5,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-encc-glia,cycling ENCC/glia,0.006,6.584578916178306E-5,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000334,enterocyte of epithelium of small intestine,65.22,0.7162625197680549,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000495,small intestine goblet cell,8.658000000000001,0.09508434370057987,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,5.622,0.0617422245651028,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,2.04,0.0224037954665261,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000343,paneth cell of epithelium of small intestine,1.932,0.02121771217712177,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,1.32,0.01449657353716394,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",1.254,0.01377174486030575,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,1.158,0.01271744860305746,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009080,intestinal tuft cell,0.8939999999999999,0.00981813389562467,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.714,0.007841328413284132,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009006,intestinal enteroendocrine cell,0.648,0.007116499736425936,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.63,0.006918819188191882,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009012,transit amplifying cell of small intestine,0.45,0.004942013705851345,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.312,0.003426462836056932,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.192,0.002108592514496574,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009017,intestinal crypt stem cell of small intestine,0.012,1.317870321560359E-4,3
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002504,Smooth muscle,52.368,0.1724424072391038,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000499,Stroma,39.462,0.129944284190145,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000584,Enterocyte,38.784,0.1277117003200695,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0009010,Cycling TA,29.952,0.09862883787094477,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000071,Endothelial,24.108,0.07938515035365708,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,20.424,0.06725411941360096,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000625,CD8+ T,19.422,0.06395463705694075,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000160,Goblet,16.818,0.05537993440550043,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic,15.42,0.0507764650096811,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000624,CD4+ T cell,11.634,0.03830955862014462,2
small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000540,Nerve,10.584,0.03485201722843481,2
