organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHMLung,UBERON:0001004,Lateral segmental bronchus,665.0720323461572,0,1,1,0,1,27,0,28,T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; endothelial cell; alveolar macrophage; basal cell; chondrocyte; ciliated cell; club cell; epithelial cell; lung neuroendocrine cell; myofibroblast cell; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; blood vessel endothelial cell; goblet cell; enucleate erythrocyte,211.10948905109489051095
VHMLung,UBERON:0001004,Left apical bronchopulmonary segment,174591.3885900344,2,5,1,4,2,4,0,6,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (lymphocyte); Immune (myeloid),1835.33333333333333333333
VHMLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,162410.6783887328,1,4,1,3,1,27,0,28,dendritic cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; blood vessel endothelial cell; goblet cell; enucleate erythrocyte; endothelial cell; alveolar macrophage; basal cell; chondrocyte; ciliated cell; club cell; epithelial cell; lung neuroendocrine cell; myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell,211.10948905109489051095
VHMProstate,UBERON:0000079,central zone of prostate,1800.096023678691,0,1,2,0,3,4,0,7,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (myeloid); Glia; Immune (lymphocyte),1194.65384615384615384615
VHMProstate,UBERON:0000079,peripheral zone of prostate,4450.416823766444,0,1,2,0,3,4,0,7,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (myeloid); Glia; Immune (lymphocyte),1194.65384615384615384615
VHMRightKidney,UBERON:0004539,outer cortex of kidney,109924.9845169422,4,4,2,2,47,2,1,49,Distal Convoluted Tubule Type 2; Vascular Smooth Muscle / Pericyte; T; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Proximal Tubule Epithelial Segment 2; Mesangial; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Glomerular Capillary Endothelial; Ascending Vasa Recta Endothelial; Descending Vasa Recta Endothelial ; Outer Medullary Collecting Duct Principal; Lymphatic Endothelial; Afferent / Efferent Arteriole Endothelial; Monocyte-derived; Connecting Tubule Intercalated Type A; Classical Dendritic; Papillary Tip Epithelial; Plasma; Schwann / Neural; Cortical Vascular Smooth Muscle / Pericyte; Mast; Plasmacytoid Dendritic; Cycling Mononuclear Phagocyte; B; Non-classical monocyte; Natural Killer T; Neutrophil; Fibroblast,614.60893416927899686520
VHMRightKidney,UBERON:0004539,renal papilla,32.27642989924912,0,1,1,0,11,0,2,11,Descending Thin Limb Type 3; Ascending Thin Limb; Cortical Collecting Duct Principal; Non-classical monocyte; Medullary Fibroblast; Descending Thin Limb Type 1; Outer Medullary Collecting Duct Principal; Ascending Vasa Recta Endothelial; Connecting Tubule; Parietal Epithelial; Inner Medullary Collecting Duct,45.54545454545454545455
VHMRightKidney,UBERON:0004539,renal pyramid,3183.276071282504,1,2,1,1,11,0,1,11,Descending Thin Limb Type 1; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Cortical Collecting Duct Principal; Medullary Fibroblast; Parietal Epithelial; Connecting Tubule; Ascending Vasa Recta Endothelial; Descending Thin Limb Type 3; Ascending Thin Limb; Non-classical monocyte,45.54545454545454545455
VHMSkin,UBERON:0002097,skin of body,2109804.44224585,6,6,1,5,6,4,36,10,Epithelial cell; Fibroblast; Muscle; Other; Immune (myeloid); Melanocyte; Epithelial cell (keratinocyte); Adipocyte; Immune (lymphocyte); Endothelial cell,496.1
VHMSmallIntestine,UBERON:0002108,ascending part of duodenum,7109.889886530647,0,6,5,1,20,5,0,25,M1 Macrophage; Goblet; CD7+ Immune; ICC; NK; CD57+ Enterocyte; M2 Macrophage; Stroma; Neuroendocrine; Paneth; Cycling TA; B; TA; DC; CD66+ Enterocyte; MUC1+ Enterocyte; Enterocyte; Endothelial; Smooth muscle; Plasma; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1898.952
VHMSmallIntestine,UBERON:0002108,descending part of duodenum,10111.838130595801,6,6,5,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; M1 Macrophage; Plasma; CD66+ Enterocyte; Enterocyte; CD57+ Enterocyte; NK; Stroma; M2 Macrophage; Endothelial; Paneth; Cycling TA; DC; TA; B; ICC; Goblet; MUC1+ Enterocyte; CD7+ Immune; Smooth muscle; Neuroendocrine,1846.616
VHMSmallIntestine,UBERON:0002108,distal part of ileum,14601.443211038079,6,6,6,0,20,5,29,25,Stroma; CD66+ Enterocyte; CD7+ Immune; Enterocyte; ICC; Plasma; DC; M2 Macrophage; CD57+ Enterocyte; Goblet; B; TA; Paneth; NK; Endothelial; M1 Macrophage; Neuroendocrine; Smooth muscle; Cycling TA; MUC1+ Enterocyte; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,2103.03204241585984324574
VHMSmallIntestine,UBERON:0002108,horizontal part of duodenum,10554.93714232167,0,6,5,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD7+ Immune; Goblet; ICC; Endothelial; Paneth; NK; Plasma; Smooth muscle; CD57+ Enterocyte; CD66+ Enterocyte; Enterocyte; M1 Macrophage; M2 Macrophage; Stroma; Neuroendocrine; Cycling TA; B; TA; DC; MUC1+ Enterocyte,1898.952
VHMSmallIntestine,UBERON:0002108,jejunum,194372.0765770627,6,6,4,2,20,5,29,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD66+ Enterocyte; Cycling TA; B; M1 Macrophage; TA; Paneth; NK; Plasma; Stroma; Endothelial; Goblet; MUC1+ Enterocyte; CD7+ Immune; Smooth muscle; Neuroendocrine; ICC; Enterocyte; DC; CD57+ Enterocyte; M2 Macrophage,2936.38450899031811894882
